Date,Yield
1980-01-02,-1.5076999999999998
1980-01-03,-1.4990999999999985
1980-01-04,-1.4501999999999988
1980-01-07,-1.4220000000000006
1980-01-08,-1.3996999999999993
1980-01-09,-1.3501999999999992
1980-01-10,-1.3735999999999997
1980-01-11,-1.2087000000000003
1980-01-14,-1.2436000000000007
1980-01-15,-1.2561
1980-01-16,-1.2426000000000013
1980-01-17,-1.1797999999999984
1980-01-18,-1.1635000000000009
1980-01-21,-1.0657999999999994
1980-01-22,-1.2081
1980-01-23,-1.2239000000000004
1980-01-24,-1.029300000000001
1980-01-25,-1.0847999999999995
1980-01-28,-1.029399999999999
1980-01-29,-0.9732000000000003
1980-01-30,-0.9850999999999992
1980-01-31,-0.9709000000000003
1980-02-01,-0.9529000000000014
1980-02-04,-0.9494000000000007
1980-02-05,-0.7873999999999999
1980-02-06,-0.6908000000000012
1980-02-07,-0.7101000000000006
1980-02-08,-0.7243999999999993
1980-02-11,-0.7545999999999999
1980-02-13,-0.8844000000000012
1980-02-14,-0.8937000000000008
1980-02-15,-1.2012
1980-02-19,-1.2982000000000014
1980-02-20,-1.3292000000000002
1980-02-21,-1.4329999999999998
1980-02-22,-1.6387
1980-02-25,-1.6722000000000001
1980-02-26,-1.6844999999999999
1980-02-27,-1.7920000000000016
1980-02-28,-2.2265000000000015
1980-02-29,-2.499600000000001
1980-03-03,-2.5747
1980-03-04,-2.6849000000000007
1980-03-05,-2.7363
1980-03-06,-3.056799999999999
1980-03-07,-3.4999000000000002
1980-03-10,-3.4002
1980-03-11,-3.3492999999999995
1980-03-12,-3.1501
1980-03-13,-3.3597
1980-03-14,-3.4547000000000008
1980-03-17,-3.5153999999999996
1980-03-18,-3.3569999999999993
1980-03-19,-3.231
1980-03-20,-3.235999999999999
1980-03-21,-3.281500000000001
1980-03-24,-3.1252999999999993
1980-03-25,-3.178600000000001
1980-03-26,-3.2935
1980-03-27,-3.2821
1980-03-28,-3.449200000000001
1980-03-31,-3.193199999999999
1980-04-01,-2.9997000000000007
1980-04-02,-3.0501999999999985
1980-04-03,-3.1754
1980-04-07,-3.076600000000001
1980-04-08,-2.921900000000001
1980-04-09,-2.6252000000000013
1980-04-10,-2.6258999999999997
1980-04-11,-2.6342
1980-04-14,-2.3530999999999995
1980-04-15,-2.085799999999999
1980-04-16,-1.8957000000000015
1980-04-17,-1.8295000000000012
1980-04-18,-1.7688999999999986
1980-04-21,-1.4576000000000011
1980-04-22,-1.3308
1980-04-23,-1.084900000000001
1980-04-24,-0.8519000000000005
1980-04-25,-0.7515999999999998
1980-04-28,-0.4593000000000007
1980-04-29,-0.2743000000000002
1980-04-30,-0.11460000000000115
1980-05-01,-0.19240000000000101
1980-05-02,-0.14789999999999992
1980-05-05,0.2264999999999997
1980-05-06,0.16779999999999973
1980-05-07,0.42019999999999946
1980-05-08,0.6519999999999992
1980-05-09,0.7285000000000004
1980-05-12,0.8208000000000002
1980-05-13,0.8096999999999994
1980-05-14,0.8907000000000007
1980-05-15,1.0595999999999997
1980-05-16,0.9587000000000003
1980-05-19,0.9687999999999999
1980-05-20,1.0050999999999988
1980-05-21,1.1097000000000001
1980-05-22,1.225900000000001
1980-05-23,1.3836999999999993
1980-05-27,1.491299999999999
1980-05-28,1.5572
1980-05-29,1.5456000000000003
1980-05-30,1.4227999999999987
1980-06-02,1.4443000000000001
1980-06-03,1.3076000000000008
1980-06-04,1.3518000000000008
1980-06-05,1.3918999999999997
1980-06-06,1.3495000000000008
1980-06-09,1.4771
1980-06-10,1.4884000000000004
1980-06-11,1.446299999999999
1980-06-12,1.4943
1980-06-13,1.580000000000001
1980-06-16,1.5084000000000009
1980-06-17,1.5643999999999991
1980-06-18,1.4934000000000003
1980-06-19,1.4071999999999996
1980-06-20,1.402800000000001
1980-06-23,1.4814000000000007
1980-06-24,1.4394
1980-06-25,1.4611999999999998
1980-06-26,1.3843999999999994
1980-06-27,1.3893000000000004
1980-06-30,1.2704000000000004
1980-07-01,1.364700000000001
1980-07-02,1.3937000000000008
1980-07-03,1.3544
1980-07-07,1.4925000000000015
1980-07-08,1.3828999999999994
1980-07-09,1.3861000000000008
1980-07-10,1.4450000000000003
1980-07-11,1.4553999999999991
1980-07-14,1.4642
1980-07-15,1.3103999999999996
1980-07-16,1.2872000000000003
1980-07-17,1.440100000000001
1980-07-18,1.410499999999999
1980-07-21,1.3447000000000013
1980-07-22,1.4022000000000006
1980-07-23,1.3137999999999987
1980-07-24,1.408100000000001
1980-07-25,1.4474
1980-07-28,1.4454999999999991
1980-07-29,1.347100000000001
1980-07-30,1.4007000000000005
1980-07-31,1.3628999999999998
1980-08-01,1.1556999999999995
1980-08-04,1.1075
1980-08-05,1.1385000000000005
1980-08-06,1.2588000000000008
1980-08-07,1.2750000000000004
1980-08-08,1.3328999999999986
1980-08-11,1.3352000000000004
1980-08-12,1.2888000000000002
1980-08-13,1.2744999999999997
1980-08-14,1.2192999999999987
1980-08-15,1.1692999999999998
1980-08-18,0.9623999999999988
1980-08-19,0.6998999999999995
1980-08-20,0.48870000000000147
1980-08-21,0.4115000000000002
1980-08-22,0.26649999999999885
1980-08-25,0.26229999999999976
1980-08-26,0.21820000000000128
1980-08-27,0.29859999999999864
1980-08-28,0.17510000000000048
1980-08-29,-0.07160000000000011
1980-09-02,0.13220000000000098
1980-09-03,0.2682000000000002
1980-09-04,0.39360000000000106
1980-09-05,0.3506
1980-09-08,0.345699999999999
1980-09-09,0.26339999999999897
1980-09-10,0.251100000000001
1980-09-11,0.22659999999999947
1980-09-12,0.09130000000000038
1980-09-15,-0.058999999999999275
1980-09-16,-0.09009999999999962
1980-09-17,-0.10270000000000046
1980-09-18,-0.1493000000000002
1980-09-19,-0.058900000000001285
1980-09-22,-0.039699999999999847
1980-09-23,-0.11180000000000057
1980-09-24,-0.013700000000000045
1980-09-25,0.037700000000000955
1980-09-26,-0.2259000000000011
1980-09-29,-0.23329999999999984
1980-09-30,-0.32010000000000005
1980-10-01,-0.3400999999999996
1980-10-02,-0.32370000000000054
1980-10-03,-0.43740000000000023
1980-10-06,-0.2908999999999988
1980-10-07,-0.27419999999999867
1980-10-08,-0.34479999999999933
1980-10-09,-0.41910000000000025
1980-10-10,-0.3283000000000005
1980-10-14,-0.4443999999999999
1980-10-15,-0.46499999999999986
1980-10-16,-0.34529999999999994
1980-10-17,-0.37270000000000003
1980-10-20,-0.4619
1980-10-21,-0.4436
1980-10-22,-0.48109999999999964
1980-10-23,-0.5747999999999998
1980-10-24,-0.6551000000000009
1980-10-27,-0.6811000000000007
1980-10-28,-0.7584
1980-10-29,-0.774799999999999
1980-10-30,-0.905800000000001
1980-10-31,-0.9299
1980-11-03,-1.1088000000000005
1980-11-05,-1.1689999999999987
1980-11-06,-1.0449000000000002
1980-11-07,-1.0267999999999997
1980-11-10,-0.890600000000001
1980-11-12,-0.9856999999999996
1980-11-13,-0.9125999999999994
1980-11-14,-0.9210999999999991
1980-11-17,-1.245899999999999
1980-11-18,-1.527000000000001
1980-11-19,-1.533199999999999
1980-11-20,-1.5079000000000011
1980-11-21,-1.5496999999999996
1980-11-24,-1.6929999999999996
1980-11-25,-1.8082999999999991
1980-11-26,-1.987
1980-11-28,-2.034699999999999
1980-12-01,-1.9695999999999998
1980-12-02,-2.0043000000000006
1980-12-03,-2.0313
1980-12-04,-2.030899999999999
1980-12-05,-2.3870000000000005
1980-12-08,-2.4800000000000004
1980-12-09,-2.4665999999999997
1980-12-10,-2.5473
1980-12-11,-2.4727999999999994
1980-12-12,-2.700800000000001
1980-12-15,-2.570499999999999
1980-12-16,-2.486600000000001
1980-12-17,-2.6615
1980-12-18,-2.7119
1980-12-19,-2.5915999999999997
1980-12-22,-2.1311
1980-12-23,-1.2654999999999994
1980-12-24,-1.2263000000000002
1980-12-26,-1.3950999999999993
1980-12-29,-1.3009000000000004
1980-12-30,-1.2218
1980-12-31,-1.2154000000000007
1981-01-02,-1.3253000000000004
1981-01-05,-1.0840999999999994
1981-01-06,-0.9840999999999998
1981-01-07,-1.0367999999999995
1981-01-08,-1.3102
1981-01-09,-1.461599999999999
1981-01-12,-1.3612000000000002
1981-01-13,-1.5245999999999995
1981-01-14,-1.2752999999999997
1981-01-15,-1.2273999999999994
1981-01-16,-1.3832000000000004
1981-01-19,-1.4067999999999987
1981-01-20,-1.7769000000000013
1981-01-21,-1.6076999999999995
1981-01-22,-1.7158999999999995
1981-01-23,-1.761099999999999
1981-01-26,-1.7334999999999994
1981-01-27,-1.623000000000001
1981-01-28,-1.5814999999999984
1981-01-29,-1.5481999999999996
1981-01-30,-1.5033000000000012
1981-02-02,-1.3625999999999987
1981-02-03,-1.3613
1981-02-04,-1.4017
1981-02-05,-1.3323999999999998
1981-02-06,-1.336500000000001
1981-02-09,-1.3338999999999999
1981-02-10,-1.2832000000000008
1981-02-11,-1.2947000000000006
1981-02-13,-1.3603000000000005
1981-02-17,-1.3039999999999985
1981-02-18,-1.2398999999999987
1981-02-19,-1.2893000000000008
1981-02-20,-1.1207999999999991
1981-02-23,-0.8437999999999999
1981-02-24,-0.8520000000000003
1981-02-25,-0.8766999999999996
1981-02-26,-0.7622
1981-02-27,-0.8442000000000007
1981-03-02,-0.8526000000000007
1981-03-03,-1.0457999999999998
1981-03-04,-0.9231999999999996
1981-03-05,-0.9572000000000003
1981-03-06,-0.9568999999999992
1981-03-09,-0.9550999999999998
1981-03-10,-0.9336000000000002
1981-03-11,-0.8325999999999993
1981-03-12,-0.7638999999999996
1981-03-13,-0.6735000000000007
1981-03-16,-0.4419000000000004
1981-03-17,-0.34440000000000026
1981-03-18,-0.21089999999999876
1981-03-19,0.04560000000000031
1981-03-20,0.07699999999999996
1981-03-23,0.08370000000000033
1981-03-24,0.0583999999999989
1981-03-25,-0.009599999999998943
1981-03-26,0.009500000000000952
1981-03-27,-0.05489999999999995
1981-03-30,0.12909999999999933
1981-03-31,0.25730000000000075
1981-04-01,0.14819999999999922
1981-04-02,0.21530000000000094
1981-04-03,0.11940000000000062
1981-04-06,-0.23830000000000062
1981-04-07,-0.33370000000000033
1981-04-08,-0.1556999999999995
1981-04-09,-0.301499999999999
1981-04-10,-0.2397000000000009
1981-04-13,-0.6587999999999994
1981-04-14,-0.6049999999999986
1981-04-15,-0.4476999999999993
1981-04-16,-0.5632000000000001
1981-04-20,-0.8383999999999983
1981-04-21,-0.8933
1981-04-22,-0.8225999999999996
1981-04-23,-0.8414999999999999
1981-04-24,-0.888300000000001
1981-04-27,-0.8974000000000011
1981-04-28,-0.9925999999999995
1981-04-29,-0.9970999999999997
1981-04-30,-1.0084999999999997
1981-05-01,-1.1136
1981-05-04,-1.203199999999999
1981-05-05,-1.7687999999999988
1981-05-06,-1.8803
1981-05-07,-2.0642999999999994
1981-05-08,-2.2257999999999996
1981-05-11,-2.1088000000000005
1981-05-12,-2.1027000000000005
1981-05-13,-2.2111
1981-05-14,-2.389199999999999
1981-05-15,-2.4160000000000004
1981-05-18,-2.375499999999999
1981-05-19,-2.1967999999999996
1981-05-20,-2.3115000000000006
1981-05-21,-2.4809
1981-05-22,-2.6517
1981-05-26,-2.2471999999999994
1981-05-27,-2.1107000000000014
1981-05-28,-2.043800000000001
1981-05-29,-1.7828
1981-06-01,-1.5845000000000002
1981-06-02,-1.5543999999999993
1981-06-03,-1.6578
1981-06-04,-1.7171999999999983
1981-06-05,-1.7651000000000003
1981-06-08,-1.5304000000000002
1981-06-09,-1.4984000000000002
1981-06-10,-1.4242999999999988
1981-06-11,-1.4499999999999993
1981-06-12,-1.5154000000000014
1981-06-15,-1.415700000000001
1981-06-16,-1.3941
1981-06-17,-1.4512999999999998
1981-06-18,-1.466899999999999
1981-06-19,-1.6394000000000002
1981-06-22,-1.6806999999999999
1981-06-23,-1.6397000000000013
1981-06-24,-1.5111000000000008
1981-06-25,-1.540700000000001
1981-06-26,-1.4497
1981-06-29,-1.3894000000000002
1981-06-30,-1.0883000000000003
1981-07-01,-1.1693999999999996
1981-07-02,-1.299900000000001
1981-07-06,-1.3508999999999993
1981-07-07,-1.1572999999999993
1981-07-08,-1.2536999999999985
1981-07-09,-1.4321000000000002
1981-07-10,-1.6684999999999999
1981-07-13,-1.5162999999999993
1981-07-14,-1.4702000000000002
1981-07-15,-1.6281999999999996
1981-07-16,-1.5925000000000011
1981-07-17,-1.6128999999999998
1981-07-20,-1.7144000000000013
1981-07-21,-1.8699000000000012
1981-07-22,-1.9370999999999992
1981-07-23,-1.9902999999999995
1981-07-24,-2.0832999999999995
1981-07-27,-1.8056
1981-07-28,-1.8350000000000009
1981-07-29,-1.854800000000001
1981-07-30,-1.786200000000001
1981-07-31,-1.8277999999999999
1981-08-03,-1.6077999999999992
1981-08-04,-1.7501999999999995
1981-08-05,-1.7416999999999998
1981-08-06,-1.8164999999999996
1981-08-07,-1.8393999999999995
1981-08-10,-1.9915000000000003
1981-08-11,-2.0844000000000005
1981-08-12,-1.988199999999999
1981-08-13,-2.0563000000000002
1981-08-14,-2.1228
1981-08-17,-2.131400000000001
1981-08-18,-2.2294
1981-08-19,-2.2461
1981-08-20,-2.1396999999999995
1981-08-21,-2.149800000000001
1981-08-24,-2.0167
1981-08-25,-1.968300000000001
1981-08-26,-2.009400000000001
1981-08-27,-1.9624000000000024
1981-08-28,-1.9633000000000003
1981-08-31,-1.6593999999999998
1981-09-01,-1.7883000000000013
1981-09-02,-1.853299999999999
1981-09-03,-1.8277
1981-09-04,-1.918899999999999
1981-09-08,-1.8327999999999989
1981-09-09,-1.9361999999999977
1981-09-10,-1.904
1981-09-11,-1.9835999999999991
1981-09-14,-1.5870000000000015
1981-09-15,-1.4727999999999994
1981-09-16,-1.3552999999999997
1981-09-17,-1.4509000000000007
1981-09-18,-1.4173999999999989
1981-09-21,-1.3849
1981-09-22,-1.1021999999999998
1981-09-23,-0.9573999999999998
1981-09-24,-0.883700000000001
1981-09-25,-0.5731000000000002
1981-09-28,-0.8399000000000001
1981-09-29,-0.7029999999999994
1981-09-30,-0.7996000000000016
1981-10-01,-0.9246999999999996
1981-10-02,-1.1841000000000008
1981-10-05,-0.9019000000000013
1981-10-06,-0.8465999999999987
1981-10-07,-0.7830000000000013
1981-10-08,-0.751100000000001
1981-10-09,-0.7268000000000008
1981-10-13,-0.28800000000000026
1981-10-14,-0.21219999999999928
1981-10-15,-0.23209999999999908
1981-10-16,-0.2203999999999997
1981-10-19,-0.28410000000000046
1981-10-20,-0.26149999999999984
1981-10-21,-0.06930000000000014
1981-10-22,-0.14690000000000047
1981-10-23,-0.1647999999999996
1981-10-26,0.12460000000000093
1981-10-27,0.07019999999999982
1981-10-28,0.03289999999999971
1981-10-29,-0.1664000000000012
1981-10-30,0.08799999999999919
1981-11-02,0.12619999999999898
1981-11-04,-0.02289999999999992
1981-11-05,0.11720000000000041
1981-11-06,0.07500000000000107
1981-11-09,0.40140000000000065
1981-11-10,0.4989999999999988
1981-11-12,0.5214999999999996
1981-11-13,0.6026000000000007
1981-11-16,0.6267000000000014
1981-11-17,0.8292999999999999
1981-11-18,0.7883999999999993
1981-11-19,0.9172999999999991
1981-11-20,0.9939
1981-11-23,1.2342999999999993
1981-11-24,0.9723000000000006
1981-11-25,0.9963999999999995
1981-11-27,1.0634999999999994
1981-11-30,1.136800000000001
1981-12-01,1.1199999999999992
1981-12-02,1.0021000000000004
1981-12-03,1.0334000000000003
1981-12-04,1.1648000000000014
1981-12-07,1.2774
1981-12-08,1.162700000000001
1981-12-09,1.219199999999999
1981-12-10,1.1341
1981-12-11,0.7974999999999994
1981-12-14,0.5469000000000008
1981-12-15,0.5789000000000009
1981-12-16,0.6349999999999998
1981-12-17,0.6167999999999996
1981-12-18,0.43210000000000015
1981-12-21,0.34529999999999994
1981-12-22,0.3591999999999995
1981-12-23,0.188600000000001
1981-12-24,0.05930000000000035
1981-12-28,0.06070000000000064
1981-12-29,0.13530000000000086
1981-12-30,0.23629999999999995
1981-12-31,0.25539999999999985
1982-01-04,0.5442999999999998
1982-01-05,0.46000000000000085
1982-01-06,0.6120999999999999
1982-01-07,0.6806999999999999
1982-01-08,0.5469999999999988
1982-01-11,0.6723999999999997
1982-01-12,0.43010000000000126
1982-01-13,0.4679000000000002
1982-01-14,0.20170000000000066
1982-01-15,0.23520000000000074
1982-01-18,-0.022499999999999076
1982-01-19,0.15010000000000012
1982-01-20,-0.005399999999999849
1982-01-21,-0.136099999999999
1982-01-22,-0.2873999999999999
1982-01-25,-0.32209999999999894
1982-01-26,-0.2408999999999999
1982-01-27,-0.08979999999999855
1982-01-28,-0.026099999999999568
1982-01-29,-0.07079999999999842
1982-02-01,-0.4391999999999996
1982-02-02,-0.37460000000000093
1982-02-03,-0.27080000000000126
1982-02-04,-0.2203999999999997
1982-02-05,-0.3423999999999996
1982-02-08,-0.30980000000000096
1982-02-09,-0.2428000000000008
1982-02-10,-0.32810000000000095
1982-02-11,-0.5046999999999997
1982-02-16,-0.680299999999999
1982-02-17,-0.8567999999999998
1982-02-18,-0.9344999999999999
1982-02-19,-0.9564000000000004
1982-02-22,-0.4375
1982-02-23,-0.2873999999999999
1982-02-24,-0.24009999999999998
1982-02-25,-0.15970000000000084
1982-02-26,-0.1958000000000002
1982-03-01,-0.21440000000000126
1982-03-02,-0.2746999999999993
1982-03-03,-0.35249999999999915
1982-03-04,-0.26149999999999984
1982-03-05,-0.13400000000000034
1982-03-08,0.08940000000000126
1982-03-09,0.04359999999999964
1982-03-10,-0.05150000000000077
1982-03-11,-0.09850000000000136
1982-03-12,-0.3147000000000002
1982-03-15,-0.4941000000000013
1982-03-16,-0.426499999999999
1982-03-17,-0.38679999999999914
1982-03-18,-0.43790000000000084
1982-03-19,-0.5353999999999992
1982-03-22,-0.5754999999999999
1982-03-23,-0.5571999999999999
1982-03-24,-0.40920000000000023
1982-03-25,-0.382299999999999
1982-03-26,-0.4267000000000003
1982-03-29,-0.4928000000000008
1982-03-30,-0.4663000000000004
1982-03-31,-0.47659999999999947
1982-04-01,-0.5028999999999986
1982-04-02,-0.502600000000001
1982-04-05,-0.42660000000000053
1982-04-06,-0.4337
1982-04-07,-0.5106999999999999
1982-04-08,-0.6842000000000006
1982-04-12,-0.655800000000001
1982-04-13,-0.6730999999999998
1982-04-14,-0.6390999999999991
1982-04-15,-0.7423000000000002
1982-04-16,-0.8716000000000008
1982-04-19,-0.8223000000000003
1982-04-20,-0.7044999999999995
1982-04-21,-0.5689999999999991
1982-04-22,-0.5916999999999994
1982-04-23,-0.6057000000000006
1982-04-26,-0.5447000000000006
1982-04-27,-0.5390999999999995
1982-04-28,-0.46640000000000015
1982-04-29,-0.33949999999999925
1982-04-30,-0.3116999999999983
1982-05-03,-0.37209999999999965
1982-05-04,-0.47879999999999967
1982-05-05,-0.5097000000000005
1982-05-06,-0.4491999999999994
1982-05-07,-0.42440000000000033
1982-05-10,-0.39369999999999905
1982-05-11,-0.40220000000000056
1982-05-12,-0.30240000000000045
1982-05-13,-0.3907000000000007
1982-05-14,-0.47390000000000043
1982-05-17,-0.1791999999999998
1982-05-18,-0.18569999999999887
1982-05-19,-0.12390000000000079
1982-05-20,-0.007600000000000051
1982-05-21,0.09310000000000151
1982-05-24,0.09949999999999903
1982-05-25,0.0777000000000001
1982-05-26,0.23170000000000002
1982-05-27,0.3291000000000004
1982-05-28,0.33530000000000015
1982-06-01,0.3733000000000004
1982-06-02,0.2589000000000006
1982-06-03,0.22690000000000055
1982-06-04,0.19309999999999938
1982-06-07,0.14629999999999832
1982-06-08,0.2232000000000003
1982-06-09,0.10089999999999932
1982-06-10,0.09570000000000078
1982-06-11,0.05319999999999858
1982-06-14,-0.027599999999999625
1982-06-15,-0.09140000000000015
1982-06-16,-0.1288999999999998
1982-06-17,-0.19250000000000078
1982-06-18,-0.21700000000000053
1982-06-21,-0.32250000000000156
1982-06-22,-0.31020000000000003
1982-06-23,-0.2987000000000002
1982-06-24,-0.3353999999999999
1982-06-25,-0.3542000000000005
1982-06-28,-0.37899999999999956
1982-06-29,-0.3800000000000008
1982-06-30,-0.4164999999999992
1982-07-01,-0.37539999999999907
1982-07-02,-0.30930000000000035
1982-07-06,-0.30879999999999974
1982-07-07,-0.2887000000000004
1982-07-08,-0.08560000000000123
1982-07-09,-0.021399999999999864
1982-07-12,0.08900000000000041
1982-07-13,-0.08900000000000041
1982-07-14,-0.023099999999999454
1982-07-15,-0.0017999999999993577
1982-07-16,-0.026900000000001256
1982-07-19,0.2934000000000001
1982-07-20,0.46520000000000117
1982-07-21,0.5471000000000004
1982-07-22,0.5221
1982-07-23,0.6189
1982-07-26,0.7591000000000001
1982-07-27,0.6399000000000008
1982-07-28,0.5530999999999988
1982-07-29,0.5439000000000007
1982-07-30,0.5709999999999997
1982-08-02,0.7500999999999998
1982-08-03,0.9161999999999999
1982-08-04,0.8675999999999995
1982-08-05,0.7908000000000008
1982-08-06,0.8694999999999986
1982-08-09,0.7503999999999991
1982-08-10,0.8292999999999999
1982-08-11,0.8005999999999993
1982-08-12,0.8584999999999994
1982-08-13,0.7997999999999994
1982-08-16,1.0295000000000005
1982-08-17,1.1402999999999999
1982-08-18,1.2406000000000006
1982-08-19,1.2733000000000008
1982-08-20,1.3640999999999988
1982-08-23,1.583400000000001
1982-08-24,1.3504000000000005
1982-08-25,1.2989999999999995
1982-08-26,1.3678000000000008
1982-08-27,1.4527999999999999
1982-08-30,1.081100000000001
1982-08-31,1.0686
1982-09-01,1.0370000000000008
1982-09-02,0.9675999999999991
1982-09-03,0.9131
1982-09-07,0.9605999999999995
1982-09-08,0.8879000000000001
1982-09-09,0.9044000000000008
1982-09-10,1.0574999999999992
1982-09-13,0.9756999999999998
1982-09-14,0.936399999999999
1982-09-15,0.9398999999999997
1982-09-16,0.8966000000000012
1982-09-17,0.8640999999999988
1982-09-20,0.8594000000000008
1982-09-21,0.7864000000000004
1982-09-22,0.8543000000000003
1982-09-23,0.8221000000000007
1982-09-24,0.9073999999999991
1982-09-27,0.787799999999999
1982-09-28,0.8040000000000003
1982-09-29,1.0294999999999987
1982-09-30,1.2240000000000002
1982-10-01,1.1136999999999997
1982-10-04,1.1542999999999992
1982-10-05,1.0122
1982-10-06,0.9323999999999995
1982-10-07,1.0183
1982-10-08,1.3162000000000003
1982-10-12,1.6706000000000003
1982-10-13,1.4610000000000003
1982-10-14,1.5120000000000005
1982-10-15,1.517900000000001
1982-10-18,1.572099999999999
1982-10-19,1.5795999999999992
1982-10-20,1.5612999999999992
1982-10-21,1.601700000000001
1982-10-22,1.4640000000000004
1982-10-25,1.488999999999999
1982-10-26,1.5051999999999985
1982-10-27,1.4856999999999996
1982-10-28,1.3816000000000006
1982-10-29,1.3790999999999993
1982-11-01,1.3222000000000005
1982-11-03,1.1960999999999995
1982-11-04,1.1594999999999995
1982-11-05,1.2124000000000006
1982-11-08,1.2462
1982-11-09,1.2474000000000007
1982-11-10,1.227500000000001
1982-11-12,1.2762000000000011
1982-11-15,1.3543000000000003
1982-11-16,1.3605999999999998
1982-11-17,1.3611000000000004
1982-11-18,1.3180999999999994
1982-11-19,1.3562000000000012
1982-11-22,1.4207
1982-11-23,1.5153999999999996
1982-11-24,1.5747
1982-11-26,1.5395000000000003
1982-11-29,1.6468000000000007
1982-11-30,1.5968
1982-12-01,1.5940999999999992
1982-12-02,1.5615000000000006
1982-12-03,1.4658999999999995
1982-12-06,1.3485999999999994
1982-12-07,1.4115000000000002
1982-12-08,1.4995999999999992
1982-12-09,1.5385999999999989
1982-12-10,1.571299999999999
1982-12-13,1.4947999999999997
1982-12-14,1.6673999999999989
1982-12-15,1.7545000000000002
1982-12-16,1.7853999999999992
1982-12-17,1.7697000000000003
1982-12-20,1.7432999999999996
1982-12-21,1.635200000000001
1982-12-22,1.7043
1982-12-23,1.6544000000000008
1982-12-27,1.6509
1982-12-28,1.6034000000000006
1982-12-29,1.6622000000000003
1982-12-30,1.6262999999999987
1982-12-31,1.6517
1983-01-03,1.645900000000001
1983-01-04,1.6885000000000012
1983-01-05,1.6820000000000004
1983-01-06,1.6887000000000008
1983-01-07,1.7416
1983-01-10,1.8607000000000014
1983-01-11,1.9041999999999994
1983-01-12,1.8939000000000004
1983-01-13,1.9418000000000006
1983-01-14,2.0168
1983-01-17,1.9925999999999995
1983-01-18,1.9939999999999998
1983-01-19,1.986699999999999
1983-01-20,1.9543
1983-01-21,2.0046999999999997
1983-01-24,1.9168000000000003
1983-01-25,1.8702000000000005
1983-01-26,1.9520999999999997
1983-01-27,1.9168000000000003
1983-01-28,1.9693999999999985
1983-01-31,2.001899999999999
1983-02-01,1.9734999999999996
1983-02-02,1.8587000000000007
1983-02-03,1.9252000000000002
1983-02-04,1.8659
1983-02-07,1.8103999999999996
1983-02-08,1.8233999999999995
1983-02-09,1.8024000000000004
1983-02-10,1.7614
1983-02-11,1.8359000000000005
1983-02-14,1.8034
1983-02-15,1.8247
1983-02-16,1.8070000000000004
1983-02-17,1.7959999999999994
1983-02-18,1.7455999999999996
1983-02-22,1.7135999999999996
1983-02-23,1.6699000000000002
1983-02-24,1.6867999999999999
1983-02-25,1.703899999999999
1983-02-28,1.7271999999999998
1983-03-01,1.7142999999999997
1983-03-02,1.6971000000000007
1983-03-03,1.7186000000000003
1983-03-04,1.7576
1983-03-07,1.7331000000000003
1983-03-08,1.7096
1983-03-09,1.6677
1983-03-10,1.6858000000000004
1983-03-11,1.7177000000000007
1983-03-14,1.6801999999999992
1983-03-15,1.6418
1983-03-16,1.6427000000000014
1983-03-17,1.6134999999999984
1983-03-18,1.535400000000001
1983-03-21,1.4791999999999987
1983-03-22,1.4757999999999996
1983-03-23,1.3933999999999997
1983-03-24,1.4198000000000004
1983-03-25,1.4117000000000015
1983-03-28,1.3736999999999995
1983-03-29,1.3888999999999996
1983-03-30,1.3497999999999983
1983-03-31,1.3899999999999988
1983-04-04,1.3622000000000014
1983-04-05,1.3628999999999998
1983-04-06,1.3768000000000011
1983-04-07,1.4171999999999993
1983-04-08,1.4519000000000002
1983-04-11,1.4787
1983-04-12,1.5107999999999997
1983-04-13,1.4815000000000005
1983-04-14,1.4437999999999995
1983-04-15,1.4520999999999997
1983-04-18,1.4689999999999994
1983-04-19,1.5704999999999991
1983-04-20,1.5206999999999997
1983-04-21,1.5282
1983-04-22,1.5556
1983-04-25,1.5719999999999992
1983-04-26,1.5859999999999985
1983-04-27,1.5282999999999998
1983-04-28,1.5413999999999994
1983-04-29,1.578800000000001
1983-05-02,1.6235
1983-05-03,1.6176999999999992
1983-05-04,1.5938999999999997
1983-05-05,1.632200000000001
1983-05-06,1.6248999999999985
1983-05-09,1.6588000000000012
1983-05-10,1.6304999999999996
1983-05-11,1.6720000000000006
1983-05-12,1.6720000000000006
1983-05-13,1.6494
1983-05-16,1.6597000000000008
1983-05-17,1.6844999999999999
1983-05-18,1.7204999999999995
1983-05-19,1.7372000000000014
1983-05-20,1.7492
1983-05-23,1.6217000000000006
1983-05-24,1.5983999999999998
1983-05-25,1.616299999999999
1983-05-26,1.6006
1983-05-27,1.5578000000000003
1983-05-31,1.5358999999999998
1983-06-01,1.4521999999999995
1983-06-02,1.4572000000000003
1983-06-03,1.5117000000000012
1983-06-06,1.4568999999999992
1983-06-07,1.4068000000000005
1983-06-08,1.4133000000000013
1983-06-09,1.3666
1983-06-10,1.3946000000000005
1983-06-13,1.3338999999999999
1983-06-14,1.3657000000000004
1983-06-15,1.2978000000000005
1983-06-16,1.2430000000000003
1983-06-17,1.296800000000001
1983-06-20,1.2210999999999999
1983-06-21,1.1098999999999997
1983-06-22,1.1390000000000011
1983-06-23,1.186
1983-06-24,1.2386
1983-06-27,1.2528000000000006
1983-06-28,1.2667000000000002
1983-06-29,1.2415000000000003
1983-06-30,1.340399999999999
1983-07-01,1.3697
1983-07-05,1.3754000000000008
