date,close
12/10/13,51.8714
12/9/13,50.81
12/6/13,50.6343
12/5/13,51.1514
12/4/13,50.8957
12/3/13,51.8486
12/2/13,51.9886
11/29/13,52.2571
11/27/13,51.7843
11/26/13,50.7428
11/25/13,50.0343
11/22/13,49.6928
11/21/13,49.7857
11/20/13,48.5028
11/19/13,48.1843
11/18/13,48.8243
11/15/13,49.9657
11/14/13,48.9386
11/13/13,47.8977
11/12/13,47.6757
11/11/13,48.2728
11/8/13,47.8428
11/7/13,46.6943
11/6/13,47.9471
11/5/13,48.7857
11/4/13,48.2286
11/1/13,47.0378
10/31/13,46.0686
10/30/13,45.4486
10/29/13,46.7571
10/28/13,44.8571
10/25/13,46.8616
10/24/13,47.3171
10/23/13,47.1771
10/22/13,46.0748
10/21/13,50.7128
10/18/13,47.6428
10/17/13,47.1571
10/16/13,46.1254
10/15/13,45.9557
10/14/13,46.3371
10/11/13,42.9783
10/10/13,43.4277
10/9/13,41.2043
10/8/13,43.1886
10/7/13,45.4514
10/4/13,46.7514
10/3/13,45.96
10/2/13,47.2471
10/1/13,46.3743
9/30/13,44.1728
9/27/13,44.6286
9/26/13,44.7871
9/25/13,43.8771
9/24/13,43.7843
9/23/13,43.1486
9/20/13,44.8328
9/19/13,43.6426
9/18/13,43.8457
9/17/13,42.7928
9/16/13,43.1657
9/13/13,43.6643
9/12/13,43.058
9/11/13,44.0428
9/10/13,44.7228
9/9/13,42.0214
9/6/13,41.6486
9/5/13,42.1586
9/4/13,41.7757
9/3/13,41.2857
8/30/13,40.5586
8/29/13,41.1214
8/28/13,40.48
8/27/13,39.4343
8/26/13,40.3886
8/23/13,39.7657
8/22/13,38.5357
8/21/13,38.6243
8/20/13,39.0414
8/19/13,37.1114
8/16/13,36.9814
8/15/13,36.2014
8/14/13,37.4014
8/13/13,37.0271
8/12/13,36.6571
8/9/13,36.1071
8/8/13,35.7714
8/7/13,35.6014
8/6/13,36.5571
8/5/13,36.2628
8/2/13,35.1686
8/1/13,35.5886
7/31/13,34.9263
7/30/13,34.8228
7/29/13,34.9943
7/26/13,35.1871
7/25/13,35.2486
7/24/13,34.4714
7/23/13,35.7514
7/22/13,37.4228
7/19/13,37.7966
7/18/13,38.0586
7/17/13,38.2743
7/16/13,37.2114
7/15/13,36.8543
7/12/13,36.7516
7/11/13,34.8814
7/10/13,34.8314
7/9/13,35.3403
7/8/13,33.3
7/5/13,32.1571
7/3/13,31.5586
7/2/13,31.6371
7/1/13,32.04
6/28/13,30.1557
6/27/13,30.71
6/26/13,30.3
6/25/13,30.4143
6/24/13,30.8
6/21/13,30.9857
6/20/13,31.9314
6/19/13,33.1871
6/18/13,32.69
6/17/13,32.7471
6/14/13,30.57
6/13/13,30.77
6/12/13,29.6628
6/11/13,30.6371
6/10/13,31.5614
6/7/13,31.46
6/6/13,31.1057
6/5/13,31.9228
6/4/13,32.1871
6/3/13,31.71
5/31/13,32.3214
5/30/13,31.8086
5/29/13,30.7628
5/28/13,30.5986
5/24/13,32.6771
5/23/13,32.3114
5/22/13,32.6514
5/21/13,33.87
5/20/13,34.2214
5/17/13,34.1428
5/16/13,33.8614
5/15/13,34.7714
5/14/13,33.4243
5/13/13,32.7684
5/10/13,31.0991
5/9/13,30.9157
5/8/13,29.8014
5/7/13,29.4643
5/6/13,30.0986
5/3/13,30.4928
5/2/13,30.6414
5/1/13,30.4157
4/30/13,30.8671
4/29/13,30.7161
4/26/13,30.7928
4/25/13,30.5357
4/24/13,30.96
4/23/13,30.9986
4/22/13,24.91
4/19/13,23.3386
4/18/13,23.4029
4/17/13,24.1943
4/16/13,25.1214
4/15/13,25.2143
4/12/13,24.7428
4/11/13,24.7157
4/10/13,23.7243
4/9/13,24.1943
4/8/13,23.2943
4/5/13,23.5229
4/4/13,23.8128
4/3/13,24.2486
4/2/13,25.2414
4/1/13,26.0614
3/28/13,27.04
3/27/13,27.1771
3/26/13,27.23
3/25/13,25.8271
3/22/13,25.9
3/21/13,25.9986
3/20/13,26.15
3/19/13,25.91
3/18/13,26.5128
3/15/13,26.4071
3/14/13,26.91
3/13/13,27.48
3/12/13,26.0157
3/11/13,25.7786
3/8/13,26.3857
3/7/13,25.9371
3/6/13,26.1343
3/5/13,25.9614
3/4/13,25.8871
3/1/13,27.0528
2/28/13,26.8686
2/27/13,26.3314
2/26/13,26.2986
2/25/13,25.6171
2/22/13,25.6943
2/21/13,26.7357
2/20/13,26.7314
2/19/13,28.0643
2/15/13,27.0731
2/14/13,26.7714
2/13/13,26.6098
2/12/13,25.4214
2/11/13,25.4128
2/8/13,25.8528
2/7/13,25.9946
2/6/13,26.3443
2/5/13,24.9124
2/4/13,24.9628
2/1/13,23.5429
1/31/13,23.6057
1/30/13,23.9571
1/29/13,24.16
1/28/13,23.1586
1/25/13,24.2228
1/24/13,20.98
1/23/13,14.7514
1/22/13,13.9729
1/18/13,14.1671
1/17/13,13.9571
1/16/13,13.9257
1/15/13,14.5271
1/14/13,14.7779
1/11/13,14.47
1/10/13,14
1/9/13,13.7014
1/8/13,13.8795
1/7/13,14.1715
1/4/13,13.7114
1/3/13,13.7986
1/2/13,13.1443
12/31/12,13.2271
12/28/12,12.7614
12/27/12,12.9286
12/26/12,12.95
12/24/12,12.89
12/21/12,13.0486
12/20/12,13.3571
12/19/12,13.4255
12/18/12,13.663
12/17/12,13.5286
12/14/12,13.3286
12/13/12,13.2229
12/12/12,12.9614
12/11/12,12.2977
12/10/12,12.1143
12/7/12,12.2829
12/6/12,12.31
12/5/12,11.91
12/4/12,12.3784
12/3/12,10.8571
11/30/12,11.6729
11/29/12,11.6257
11/28/12,11.7471
11/27/12,11.8686
11/26/12,11.7229
11/23/12,11.85
11/21/12,11.8571
11/20/12,11.7714
11/19/12,11.623
11/16/12,11.5571
11/15/12,11.6401
11/14/12,11.3973
11/13/12,11.3726
11/12/12,11.17
11/9/12,11.1286
11/8/12,10.8529
11/7/12,11.0971
11/6/12,10.91
11/5/12,11.1771
11/2/12,10.9857
11/1/12,11.0986
10/31/12,11.3199
10/26/12,9.94
10/25/12,8.7871
10/24/12,8.5882
10/23/12,9.7457
10/22/12,9.6971
10/19/12,9.2829
10/18/12,9.6229
10/17/12,9.7886
10/16/12,9.4357
10/15/12,9.2514
10/12/12,9.1905
10/11/12,9.4257
10/10/12,9.3571
10/9/12,9.3612
10/8/12,10.5029
10/5/12,9.5086
10/4/12,9.5243
10/3/12,8.94
10/2/12,8.0657
10/1/12,8.0071
9/28/12,7.7771
9/27/12,7.9357
9/26/12,7.8757
9/25/12,7.6857
9/24/12,8.0557
9/21/12,8.2557
9/20/12,8.3914
9/19/12,8.1486
9/18/12,8.0086
9/17/12,8.1457
9/14/12,8.6457
9/13/12,8.2857
9/12/12,8.1729
9/11/12,8.1657
9/10/12,7.9886
9/7/12,8.0943
9/6/12,8.0929
9/5/12,7.8514
9/4/12,7.99
8/31/12,8.5314
8/30/12,8.64
8/29/12,9.0629
8/28/12,8.9929
8/27/12,8.9129
8/24/12,9.0229
8/23/12,9.15
8/22/12,9.3429
8/21/12,9.3714
8/20/12,9.1771
8/17/12,9.0986
8/16/12,9.1871
8/15/12,9.0371
8/14/12,8.8229
8/13/12,8.5586
8/10/12,8.5571
8/9/12,8.2729
8/8/12,8.2571
8/7/12,8.2714
8/6/12,8.1129
8/3/12,7.7014
8/2/12,7.6957
8/1/12,7.7857
7/31/12,8.1214
7/30/12,8.25
7/27/12,8.4171
7/26/12,8.1443
7/25/12,8.6114
7/24/12,11.4843
7/23/12,11.42
7/20/12,11.6886
7/19/12,11.8743
7/18/12,11.61
7/17/12,11.6829
7/16/12,11.8543
7/13/12,12.1286
7/12/12,12.1386
7/11/12,11.6629
7/10/12,11.4614
7/9/12,11.8557
7/6/12,11.6986
7/5/12,11.6743
7/3/12,10.2914
7/2/12,9.6929
6/29/12,9.7836
6/28/12,9.6229
6/27/12,9.4986
6/26/12,9.5429
6/25/12,9.5757
6/22/12,9.6943
6/21/12,9.4057
6/20/12,9.737
6/19/12,9.9757
6/18/12,9.5329
6/15/12,9.3986
6/14/12,8.9514
6/13/12,8.9757
6/12/12,9.0029
6/11/12,9
6/8/12,9.3771
6/7/12,9.2343
6/6/12,9.4114
6/5/12,9.2614
6/4/12,9.2857
6/1/12,8.9929
5/31/12,9.0629
5/30/12,9.62
5/29/12,9.92
5/25/12,10.0314
5/24/12,10.0386
5/23/12,10.2729
5/22/12,9.6729
5/21/12,10.2486
5/18/12,9.9943
5/17/12,10.2814
5/16/12,10.6
5/15/12,11.0686
5/14/12,10.9943
5/11/12,11.0543
5/10/12,10.3457
5/9/12,10.6214
5/8/12,10.3986
5/7/12,10.4929
5/4/12,10.4493
5/3/12,10.8529
5/2/12,11.7471
5/1/12,11.6229
4/30/12,11.4486
4/27/12,11.9629
4/26/12,12.1529
4/25/12,12.3357
4/24/12,12.5257
4/23/12,14.5486
4/20/12,15.1586
4/19/12,15.2986
4/18/12,15.28
4/17/12,15.2886
4/16/12,14.45
4/13/12,14.8814
4/12/12,14.8943
4/11/12,14.2586
4/10/12,14.56
4/9/12,15.24
4/5/12,15.7857
4/4/12,15.7514
4/3/12,16.1371
4/2/12,16.2814
3/30/12,16.4343
3/29/12,16.4357
3/28/12,16.9721
3/27/12,17.2386
3/26/12,17.4271
3/23/12,17.17
3/22/12,16.9614
3/21/12,17.1571
3/20/12,16.4314
3/19/12,16.3329
3/16/12,15.7086
3/15/12,15.7386
3/14/12,15.0357
3/13/12,15.1929
3/12/12,15.1714
3/9/12,15.59
3/8/12,15.4386
3/7/12,15.0271
3/6/12,15.3043
3/5/12,15.83
3/2/12,16.4429
3/1/12,16.1071
2/29/12,15.8186
2/28/12,16.1886
2/27/12,15.63
2/24/12,15.9529
2/23/12,16.1414
2/22/12,16.0571
2/21/12,16.7714
2/17/12,17.4071
2/16/12,17.4157
2/15/12,17.4371
2/14/12,17.5814
2/13/12,16.9
2/10/12,17.7043
2/9/12,17.8343
2/8/12,17.7143
2/7/12,18.2686
2/6/12,18.4643
2/3/12,18.0614
2/2/12,17.7143
2/1/12,17.5671
1/31/12,17.1714
1/30/12,17.9186
1/27/12,17.6843
1/26/12,16.5729
1/25/12,13.5771
1/24/12,13.2386
1/23/12,13.4229
1/20/12,14.32
1/19/12,14.78
1/18/12,14.0771
1/17/12,13.5314
1/13/12,13.4829
1/12/12,13.1643
1/11/12,13.1643
1/10/12,13.69
1/9/12,14.0257
1/6/12,12.3271
1/5/12,11.3286
1/4/12,11.4929
1/3/12,10.32
12/30/11,9.8986
12/29/11,9.9
12/28/11,9.8857
12/27/11,10.0851
12/23/11,10.3743
12/22/11,10.5486
12/21/11,10.1386
12/20/11,10.2
12/19/11,9.5929
12/16/11,9.9743
12/15/11,9.96
12/14/11,10.1486
12/13/11,10.3014
12/12/11,10.7514
12/9/11,10.1271
12/8/11,9.9171
12/7/11,10.28
12/6/11,9.7343
12/5/11,10.0171
12/2/11,9.4814
12/1/11,9.5957
11/30/11,9.2186
11/29/11,9.6529
11/28/11,9.9929
11/25/11,9.1226
11/23/11,9.7857
11/22/11,10.0643
11/21/11,10.6386
11/18/11,11.1514
11/17/11,10.9229
11/16/11,11.5971
11/15/11,12.3257
11/14/11,12.2457
11/11/11,12.5357
11/10/11,12.16
11/9/11,12.5786
11/8/11,12.9243
11/7/11,12.9757
11/4/11,12.86
11/3/11,13.1843
11/2/11,11.9129
11/1/11,11.4414
10/31/11,11.7257
10/28/11,12.02
10/27/11,11.5514
10/26/11,11.3429
10/25/11,11.0529
10/24/11,16.9771
10/21/11,16.72
10/20/11,15.9257
10/19/11,15.6314
10/18/11,15.9629
10/17/11,16.7614
10/14/11,16.5771
10/13/11,16.7157
10/12/11,16.2314
10/11/11,15.5229
10/10/11,15.9457
10/7/11,16.7443
10/6/11,17.6057
10/5/11,17.1086
10/4/11,16.4143
10/3/11,16.1786
9/30/11,16.1814
9/29/11,16.17
9/28/11,18.1629
9/27/11,18.2129
9/26/11,18.8886
9/23/11,18.48
9/22/11,18.3614
9/21/11,18.3571
9/20/11,18.5757
9/19/11,20.5357
9/16/11,22.17
9/15/11,24.1786
9/14/11,29.8157
9/13/11,29.8214
9/12/11,30.0071
9/9/11,29.1386
9/8/11,30.1714
9/7/11,30.8571
9/6/11,31.2528
9/2/11,30.4443
9/1/11,33.3243
8/31/11,33.5728
8/30/11,33.7543
8/29/11,32.1478
8/26/11,31.6986
8/25/11,30.8328
8/24/11,30.8614
8/23/11,31.3628
8/22/11,29.3157
8/19/11,29.3157
8/18/11,31.0686
8/17/11,33.1771
8/16/11,34.1486
8/15/11,35.1828
8/12/11,34.8571
8/11/11,34.7328
8/10/11,33.2028
8/9/11,33.9714
8/8/11,32.3771
8/5/11,34.4443
8/4/11,35.11
8/3/11,37.1428
8/2/11,36.7428
8/1/11,37.6257
7/29/11,37.9986
7/28/11,38.0886
7/27/11,38.4886
7/26/11,38.13
7/25/11,40.2186
7/22/11,39.5114
7/21/11,39.4014
7/20/11,40.2
7/19/11,41.0414
7/18/11,39.8571
7/15/11,40.99
7/14/11,40.9457
7/13/11,42.6757
7/12/11,41.61
7/11/11,41.5343
7/8/11,42.1628
7/7/11,41.7743
7/6/11,41.5657
7/5/11,41.3757
7/1/11,38.2843
6/30/11,37.5271
6/29/11,37.8486
6/28/11,37.87
6/27/11,37.16
6/24/11,36.7086
6/23/11,36.5314
6/22/11,35.5228
6/21/11,36.2357
6/20/11,35.09
6/17/11,35.0957
6/16/11,35.6143
6/15/11,36.7314
6/14/11,37.304
6/13/11,36.7457
6/10/11,36.946
6/9/11,37.51
6/8/11,37.4657
6/7/11,37.67
6/6/11,37.5128
6/3/11,39.1003
6/2/11,38.8143
6/1/11,38.18
5/31/11,38.6857
5/27/11,37.7871
5/26/11,37.6786
5/25/11,37.0671
5/24/11,35.3714
5/23/11,35.4043
5/20/11,35.1286
5/19/11,34.6757
5/18/11,34.6486
5/17/11,33.8486
5/16/11,33.87
5/13/11,35.2171
5/12/11,35.11
5/11/11,34.3814
5/10/11,33.9471
5/9/11,33.7728
5/6/11,32.7814
5/5/11,32.9014
5/4/11,32.7414
5/3/11,33.0343
5/2/11,33.8846
4/29/11,33.2386
4/28/11,33.4814
4/27/11,33.7086
4/26/11,32.7014
4/25/11,35.9528
4/21/11,36.0314
4/20/11,34.9186
4/19/11,34.5071
4/18/11,33.3328
4/15/11,33.6414
4/14/11,33.8186
4/13/11,34.1071
4/12/11,33.4171
4/11/11,32.5943
4/8/11,33.5514
4/7/11,33.4228
4/6/11,34.2814
4/5/11,34.89
4/4/11,34.96
4/1/11,34.5843
3/31/11,33.9686
3/30/11,33.9928
3/29/11,33.9114
3/28/11,33.9028
3/25/11,32.8586
3/24/11,32.7328
3/23/11,32.7228
3/22/11,31.6271
3/21/11,30.4057
3/18/11,29.9143
3/17/11,30.5571
3/16/11,30.5486
3/15/11,31.0157
3/14/11,28.7428
3/11/11,29.2201
3/10/11,28.5743
3/9/11,27.57
3/8/11,27.9214
3/7/11,29.6286
3/4/11,30.1028
3/3/11,29.0528
3/2/11,29.1757
3/1/11,29.2328
2/28/11,29.5243
2/25/11,30.3486
2/24/11,30.74
2/23/11,30.1714
2/22/11,31.6571
2/18/11,33.6443
2/17/11,33.6614
2/16/11,33.9603
2/15/11,34.3986
2/14/11,35.3643
2/11/11,33.01
2/10/11,31.8857
2/9/11,31.7557
2/8/11,31.0893
2/7/11,31.1457
2/4/11,31.4386
2/3/11,30.2128
2/2/11,30.18
2/1/11,30.4143
1/31/11,30.5828
1/28/11,31.14
1/27/11,30.1243
1/26/11,26.1471
1/25/11,26.6771
1/24/11,26.28
1/21/11,26.0128
1/20/11,26.4286
1/19/11,27.2671
1/18/11,27.6686
1/14/11,27.3543
1/13/11,27.3557
1/12/11,26.9857
1/11/11,26.6643
1/10/11,26.84
1/7/11,25.6143
1/6/11,25.4271
1/5/11,25.6757
1/4/11,25.91
1/3/11,25.4871
12/31/10,25.1
12/30/10,25.6857
12/29/10,25.7528
12/28/10,26.2386
12/27/10,25.7157
12/23/10,26.3686
12/22/10,26.4786
12/21/10,26.6057
12/20/10,25.4357
12/17/10,25.7171
12/16/10,25.95
12/15/10,25.5
12/14/10,25.4928
12/13/10,26.2571
12/10/10,27.8043
12/9/10,27.2928
12/8/10,26.89
12/7/10,27.1157
12/6/10,27.6386
12/3/10,26.4928
12/2/10,27.6314
12/1/10,28.5914
11/30/10,29.4143
11/29/10,28.4171
11/26/10,27.4143
11/24/10,26.9671
11/23/10,26.8157
11/22/10,26.9028
11/19/10,24.72
11/18/10,24.0471
11/17/10,23.8114
11/16/10,23.6286
11/15/10,24.0428
11/12/10,24.7143
11/11/10,25.02
11/10/10,25.2671
11/9/10,24.3514
11/8/10,24.1614
11/5/10,24.0143
11/4/10,23.9743
11/3/10,24.4943
11/2/10,24.5157
11/1/10,23.91
10/29/10,24.7957
10/28/10,25.1
10/27/10,25.5
10/26/10,25.3743
10/25/10,23.8343
10/22/10,24.0143
10/21/10,24.67
10/20/10,21.8786
10/19/10,21.3329
10/18/10,21.8571
10/15/10,22.2457
10/14/10,21.8257
10/13/10,22.0871
10/12/10,22.1986
10/11/10,21.9557
10/8/10,21.3771
10/7/10,21.6329
10/6/10,21.4671
10/5/10,22.3089
10/4/10,22.3414
10/1/10,22.0943
9/30/10,23.1657
9/29/10,24.3757
9/28/10,23.1229
9/27/10,23.57
9/24/10,23.1729
9/23/10,22.9243
9/22/10,22.4186
9/21/10,21.0286
9/20/10,20.4128
9/17/10,20.0657
9/16/10,20.0714
9/15/10,20.4457
9/14/10,20.95
9/13/10,21.1343
9/10/10,20.88
9/9/10,20.8114
9/8/10,20.8571
9/7/10,20.2557
9/3/10,19.7829
9/2/10,19.7143
9/1/10,19.2736
8/31/10,17.9314
8/30/10,17.5857
8/27/10,18.0143
8/26/10,17.9771
8/25/10,17.75
8/24/10,17.3257
8/23/10,18.1286
8/20/10,18.5657
8/19/10,18.32
8/18/10,17.9571
8/17/10,18.9957
8/16/10,19.6029
8/13/10,18.8943
8/12/10,19.0071
8/11/10,18.0671
8/10/10,17.8586
8/9/10,16.7
8/6/10,16.9029
8/5/10,15.79
8/4/10,15.4471
8/3/10,14.9157
8/2/10,14.5543
7/30/10,14.65
7/29/10,14.0029
7/28/10,14.33
7/27/10,14.87
7/26/10,14.6843
7/23/10,15.3857
7/22/10,14.7943
7/21/10,17.0929
7/20/10,17.1986
7/19/10,16.9857
7/16/10,16.9129
7/15/10,17.3014
7/14/10,17.5714
7/13/10,17.2743
7/12/10,17.0543
7/9/10,16.7906
7/8/10,16.7114
7/7/10,16.9271
7/6/10,15.3243
7/2/10,15.2971
7/1/10,15.6657
6/30/10,15.5214
6/29/10,16.0829
6/28/10,16.8014
6/25/10,16.8543
6/24/10,16.4643
6/23/10,16.8243
6/22/10,16.6329
6/21/10,16.9986
6/18/10,18.06
6/17/10,17.98
6/16/10,17.81
6/15/10,17.6429
6/14/10,18.1157
6/11/10,17.2414
6/10/10,16.9514
6/9/10,16.49
6/8/10,15.7614
6/7/10,15.5943
6/4/10,15.6829
6/3/10,15.9786
6/2/10,15.8257
6/1/10,15.3271
5/28/10,15.8786
5/27/10,15.5514
5/26/10,14.9714
5/25/10,15
5/24/10,14.5171
5/21/10,14.21
5/20/10,13.57
5/19/10,14.3729
5/18/10,14.5729
5/17/10,15.1929
5/14/10,14.3657
5/13/10,15.7157
5/12/10,15.4043
5/11/10,14.26
5/10/10,13.9293
5/7/10,13.0129
5/6/10,13.8529
5/5/10,14.0329
5/4/10,14.1943
5/3/10,14.57
4/30/10,14.1286
4/29/10,14.7386
4/28/10,14.1986
4/27/10,14.5814
4/26/10,15.4529
4/23/10,14.2471
4/22/10,14.3214
4/21/10,12.4257
4/20/10,12.4386
4/19/10,12.1143
4/16/10,12.1871
4/15/10,12.4043
4/14/10,12.51
4/13/10,12.34
4/12/10,11.8829
4/9/10,11.7743
4/8/10,11.69
4/7/10,11.39
4/6/10,11.91
4/5/10,11.4271
4/1/10,10.7143
3/31/10,10.5343
3/30/10,10.7229
3/29/10,10.5571
3/26/10,10.6143
3/25/10,10.5057
3/24/10,10.3386
3/23/10,10.4229
3/22/10,10.4129
3/19/10,10.0643
3/18/10,10.0771
3/17/10,10.1314
3/16/10,10.09
3/15/10,9.9429
3/12/10,9.9971
3/11/10,10.17
3/10/10,10.1829
3/9/10,9.9914
3/8/10,9.8114
3/5/10,9.6643
3/4/10,9.7157
3/3/10,9.65
3/2/10,9.8543
3/1/10,9.9571
2/26/10,9.4357
2/25/10,9.3729
2/24/10,9.2414
2/23/10,9.1929
2/22/10,9.3243
2/19/10,9.5214
2/18/10,9.4429
2/17/10,9.2157
2/16/10,9.2657
2/12/10,9.0257
2/11/10,9.0514
2/10/10,8.7843
2/9/10,8.8757
2/8/10,8.7
2/5/10,8.6914
2/4/10,8.62
2/3/10,8.85
2/2/10,8.8357
2/1/10,8.7186
1/29/10,8.8929
1/28/10,9.0057
1/27/10,7.2814
1/26/10,7.1357
1/25/10,7.0186
1/22/10,7.27
1/21/10,7.3129
1/20/10,7.32
1/19/10,7.3143
1/15/10,7.2786
1/14/10,7.2843
1/13/10,7.7086
1/12/10,7.4814
1/11/10,7.6043
1/8/10,7.6143
1/7/10,7.4857
1/6/10,7.6171
1/5/10,7.3586
1/4/10,7.64
12/31/09,7.87
12/30/09,7.9474
12/29/09,8.14
12/28/09,8.1914
12/24/09,8.1271
12/23/09,8.1214
12/22/09,7.6586
12/21/09,7.7086
12/18/09,7.61
12/17/09,7.6757
12/16/09,7.8686
12/15/09,8.1314
12/14/09,8.0586
12/11/09,7.9571
12/10/09,8.1057
12/9/09,7.9943
12/8/09,7.9886
12/7/09,7.9871
12/4/09,8.0329
12/3/09,8.2843
12/2/09,8.4286
12/1/09,8.3186
11/30/09,8.3757
11/27/09,8.2643
11/25/09,8.46
11/24/09,8.5243
11/23/09,8.6257
11/20/09,8.5671
11/19/09,8.6086
11/18/09,8.7329
11/17/09,8.6786
11/16/09,8.4943
11/13/09,8.4757
11/12/09,8.3129
11/11/09,8.4914
11/10/09,8.3429
11/9/09,8.1714
11/6/09,7.98
11/5/09,8.0557
11/4/09,7.7371
11/3/09,7.6786
11/2/09,7.6857
10/30/09,7.6357
10/29/09,7.9029
10/28/09,7.6486
10/27/09,7.7486
10/26/09,7.8814
10/23/09,7.8414
10/22/09,7.09
10/21/09,6.8357
10/20/09,6.9943
10/19/09,7.1143
10/16/09,6.9986
10/15/09,7.1929
10/14/09,6.8671
10/13/09,6.6414
10/12/09,6.58
10/9/09,6.7014
10/8/09,6.5771
10/7/09,6.6071
10/6/09,6.5957
10/5/09,6.4886
10/2/09,6.3886
10/1/09,6.3743
9/30/09,6.5957
9/29/09,6.6086
9/28/09,6.5671
9/25/09,6.6086
9/24/09,6.66
9/23/09,6.6929
9/22/09,6.8186
9/21/09,6.7857
9/18/09,6.7714
9/17/09,6.6343
9/16/09,6.6857
9/15/09,6.4243
9/14/09,6.1829
9/11/09,6.0943
9/10/09,6.2143
9/9/09,6.1757
9/8/09,5.9257
9/4/09,5.85
9/3/09,5.7557
9/2/09,5.9686
9/1/09,6.0214
8/31/09,6.2329
8/28/09,6.3171
8/27/09,6.25
8/26/09,6.2814
8/25/09,6.3514
8/24/09,6.3314
8/21/09,6.4429
8/20/09,6.4257
8/19/09,6.41
8/18/09,6.2214
8/17/09,6.1586
8/14/09,6.3557
8/13/09,6.6114
8/12/09,6.6114
8/11/09,6.5843
8/10/09,6.5429
8/7/09,6.4286
8/6/09,6.2143
8/5/09,6.33
8/4/09,6.3114
8/3/09,6.4243
7/31/09,6.2771
7/30/09,6.23
7/29/09,6.1
7/28/09,6.0486
7/27/09,5.9571
7/24/09,6.0286
7/23/09,6.6371
7/22/09,6.4686
7/21/09,6.3971
7/20/09,6.4029
7/17/09,6.3057
7/16/09,6.3043
7/15/09,6.3443
7/14/09,6.1857
7/13/09,6.0271
7/10/09,5.7243
7/9/09,5.7071
7/8/09,5.5286
7/7/09,5.5429
7/6/09,5.6829
7/2/09,5.7029
7/1/09,5.8029
6/30/09,5.9057
6/29/09,5.8857
6/26/09,5.7671
6/25/09,5.8729
6/24/09,5.6557
6/23/09,5.6529
6/22/09,5.7929
6/19/09,5.9414
6/18/09,5.9014
6/17/09,5.7714
6/16/09,5.4043
6/15/09,5.4514
6/12/09,5.4057
6/11/09,5.3914
6/10/09,5.4086
6/9/09,5.5729
6/8/09,5.5443
6/5/09,5.5986
6/4/09,5.8157
6/3/09,5.7857
6/2/09,5.8814
6/1/09,5.8486
5/29/09,5.6314
5/28/09,5.5057
5/27/09,5.5614
5/26/09,5.7271
5/22/09,5.5429
5/21/09,5.5871
5/20/09,5.75
5/19/09,5.6614
5/18/09,5.5386
