Date,Open,High,Low,Close,Adj Close,Volume,Diff
2010-03-29,135.369995,136.630005,134.330002,135.119995,135.119995,4626900,0.05999699999998144
2010-03-30,135.740005,138.190002,135.360001,136.580002,136.580002,6192700,1.4600070000000187
2010-03-31,136.0,136.800003,134.479996,135.770004,135.770004,4600600,-0.8099980000000073
2010-04-01,135.800003,136.509995,131.179993,131.809998,131.809998,8785800,-3.9600059999999933
2010-04-05,132.850006,133.740005,130.779999,131.490005,131.490005,5816500,-0.31999300000001085
2010-04-06,131.229996,136.0,131.179993,135.559998,135.559998,7950300,4.069993000000012
2010-04-07,135.96000700000002,136.080002,133.860001,134.869995,134.869995,5945400,-0.6900030000000186
2010-04-08,134.71000700000002,141.25,134.71000700000002,140.96000700000005,140.96000700000005,12689100,6.09001200000003
2010-04-09,140.720001,141.330002,139.070007,140.059998,140.059998,6011100,-0.9000090000000114
2010-04-12,140.0,142.910004,139.679993,141.199997,141.199997,5445300,1.1399989999999889
2010-04-13,141.229996,141.979996,139.119995,140.160004,140.160004,4785500,-1.0399929999999813
2010-04-14,140.339996,144.5,139.199997,144.279999,144.279999,7900300,4.119994999999989
2010-04-15,144.550003,147.089996,144.0,145.820007,145.820007,7829600,1.5400080000000005
2010-04-16,144.880005,147.169998,141.449997,142.169998,142.169998,8396800,-3.6500090000000114
2010-04-19,142.350006,143.669998,139.130005,142.429993,142.429993,6022000,0.25999500000000353
2010-04-20,143.830002,144.639999,142.100006,144.199997,144.199997,4311700,1.770004
2010-04-21,145.169998,149.0,143.520004,146.429993,146.429993,7374400,2.229996
2010-04-22,147.009995,151.089996,145.880005,150.089996,150.089996,15165800,3.6600029999999886
2010-04-23,145.380005,149.089996,142.419998,143.630005,143.630005,18975200,-6.459990999999974
2010-04-26,143.199997,147.729996,142.899994,147.110001,147.110001,9318300,3.479996
2010-04-27,145.550003,146.440002,141.110001,142.020004,142.020004,8639000,-5.089997000000012
2010-04-28,142.589996,142.75,138.690002,139.350006,139.350006,9235300,-2.6699979999999925
2010-04-29,140.089996,142.449997,139.78999299999998,141.729996,141.729996,6314200,2.3799899999999923
2010-04-30,141.399994,141.399994,136.910004,137.100006,137.100006,6113500,-4.629989999999992
2010-05-03,137.199997,139.440002,136.110001,137.490005,137.490005,5654600,0.3899989999999889
2010-05-04,135.619995,135.809998,128.380005,129.830002,129.830002,12667800,-7.660002999999988
2010-05-05,128.0,131.610001,127.550003,130.929993,130.929993,9458100,1.0999909999999886
2010-05-06,130.0,132.330002,120.599998,128.71000700000002,128.71000700000002,10189000,-2.2199859999999774
2010-05-07,127.970001,131.179993,123.760002,124.980003,124.980003,11927600,-3.7300040000000223
2010-05-10,129.729996,132.21000700000002,129.259995,131.28999299999998,131.28999299999998,6806100,6.309989999999986
2010-05-11,129.949997,133.080002,128.470001,130.46000700000002,130.46000700000002,6044100,-0.8299859999999626
2010-05-12,131.410004,134.130005,129.679993,133.869995,133.869995,5904500,3.40998799999997
2010-05-13,133.929993,136.990005,131.0,131.470001,131.470001,5940200,-2.3999939999999924
2010-05-14,130.360001,131.0,126.760002,128.529999,128.529999,5277800,-2.9400019999999927
2010-05-17,128.240005,129.949997,125.800003,128.910004,128.910004,5642200,0.3800050000000113
2010-05-18,130.139999,131.25,125.510002,126.279999,126.279999,5256900,-2.6300050000000117
2010-05-19,125.510002,127.93,123.800003,124.589996,124.589996,6463300,-1.6900030000000044
2010-05-20,122.639999,125.0,118.779999,119.709999,119.709999,8594400,-4.879997000000003
2010-05-21,117.900002,124.970001,117.519997,122.720001,122.720001,7966900,3.010002
2010-05-24,122.57,124.5,120.650002,122.120003,122.120003,4535900,-0.5999979999999994
2010-05-25,118.540001,125.190002,118.5,124.860001,124.860001,6913400,2.739998
2010-05-26,125.050003,125.790001,122.300003,123.209999,123.209999,6964600,-1.6500020000000006
2010-05-27,124.980003,126.849998,120.599998,126.699997,126.699997,4747700,3.4899980000000004
2010-05-28,126.07,127.599998,124.010002,125.459999,125.459999,3954800,-1.239998
2010-06-01,124.970001,126.57,123.019997,123.239998,123.239998,3659500,-2.2200009999999963
2010-06-02,124.019997,126.43,121.650002,126.309998,126.309998,4764700,3.0699999999999936
2010-06-03,126.25,129.149994,124.849998,128.759995,128.759995,5276900,2.4499970000000104
2010-06-04,126.330002,128.199997,122.18,122.769997,122.769997,5497700,-5.989998
2010-06-07,125.839996,126.610001,121.669998,122.010002,122.010002,6566400,-0.7599950000000035
2010-06-08,122.0,122.0,115.800003,118.839996,118.839996,11484400,-3.1700060000000008
2010-06-09,120.309998,121.470001,117.360001,117.910004,117.910004,7369200,-0.9299919999999986
2010-06-10,120.0,123.5,119.199997,123.209999,123.209999,6061800,5.299994999999996
2010-06-11,121.389999,123.529999,120.290001,123.029999,123.029999,4204600,-0.1799999999999926
2010-06-14,124.239998,125.699997,123.5,123.830002,123.830002,3923000,0.8000030000000038
2010-06-15,123.199997,126.919998,122.5,126.839996,126.839996,4541000,3.009993999999992
2010-06-16,125.389999,127.980003,125.360001,126.900002,126.900002,3964300,0.060006000000001336
2010-06-17,126.739998,127.800003,124.690002,125.889999,125.889999,3479000,-1.0100029999999975
2010-06-18,126.480003,127.480003,125.07,125.830002,125.830002,3836000,-0.05999699999999564
2010-06-21,126.790001,127.480003,121.410004,122.550003,122.550003,5327700,-3.279999000000004
2010-06-22,122.650002,125.230003,121.550003,122.309998,122.309998,6207200,-0.2400050000000107
2010-06-23,122.110001,123.220001,120.040001,121.449997,121.449997,5455100,-0.8600009999999969
2010-06-24,120.610001,120.849998,116.800003,118.330002,118.330002,7771100,-3.1199949999999887
2010-06-25,118.139999,121.760002,117.629997,121.0,121.0,5769700,2.6699979999999925
2010-06-28,118.849998,120.040001,117.099998,117.800003,117.800003,5612200,-3.1999969999999958
2010-06-29,116.260002,116.480003,106.010002,108.610001,108.610001,12866300,-9.190002000000009
2010-06-30,108.580002,112.68,108.110001,109.260002,109.260002,9740700,0.6500010000000032
2010-07-01,108.900002,111.690002,106.699997,110.959999,110.959999,8529800,1.6999969999999962
2010-07-02,110.919998,111.290001,108.559998,109.139999,109.139999,4477100,-1.8199999999999927
2010-07-06,110.650002,112.529999,109.0,110.059998,110.059998,5219300,0.91999899999999
2010-07-07,109.839996,113.629997,109.809998,113.43,113.43,4941000,3.3700020000000137
2010-07-08,115.019997,117.480003,114.07,116.220001,116.220001,6775000,2.790000999999989
2010-07-09,116.550003,117.400002,114.650002,117.260002,117.260002,4065100,1.0400010000000035
2010-07-12,117.809998,119.699997,117.32,119.510002,119.510002,4783600,2.25
2010-07-13,120.690002,124.879997,120.300003,123.650002,123.650002,7091100,4.1400000000000015
2010-07-14,123.029999,123.75,121.470001,123.300003,123.300003,5257000,-0.34999899999999684
2010-07-15,120.129997,122.480003,119.260002,122.059998,122.059998,6047700,-1.240005000000011
2010-07-16,121.279999,121.919998,118.010002,118.489998,118.489998,6227900,-3.5699999999999936
2010-07-19,118.379997,120.739998,117.0,119.940002,119.940002,5030900,1.450004000000007
2010-07-20,120.610001,120.709999,117.510002,120.099998,120.099998,6785000,0.15999599999999248
2010-07-21,120.620003,121.25,117.260002,117.43,117.43,5011700,-2.6699979999999925
2010-07-22,118.709999,120.870003,118.019997,120.07,120.07,15003400,2.6399999999999864
2010-07-23,105.93,119.279999,105.800003,118.870003,118.870003,42421100,-1.1999969999999962
2010-07-26,118.260002,118.599998,114.879997,118.400002,118.400002,11137800,-0.4700009999999963
2010-07-27,118.43,118.5,115.07,117.129997,117.129997,7796100,-1.2700049999999976
2010-07-28,117.0,118.199997,116.400002,117.129997,117.129997,5472300,0.0
2010-07-29,117.989998,118.870003,115.519997,116.860001,116.860001,6175800,-0.2699960000000061
2010-07-30,115.529999,118.739998,114.510002,117.889999,117.889999,7077500,1.0299980000000062
2010-08-02,119.150002,120.379997,117.57,120.07,120.07,5443700,2.18000099999999
2010-08-03,120.0,122.870003,119.68,122.419998,122.419998,5953800,2.349998
2010-08-04,123.059998,128.470001,123.0,127.580002,127.580002,9270800,5.160004000000015
2010-08-05,126.769997,128.0,125.82,127.830002,127.830002,4282300,0.25
2010-08-06,126.720001,128.399994,125.900002,128.320007,128.320007,5065200,0.4900049999999965
2010-08-09,128.46000700000002,129.929993,127.849998,128.830002,128.830002,5085800,0.5099950000000035
2010-08-10,127.949997,130.0,127.379997,130.0,130.0,5706900,1.1699979999999923
2010-08-11,128.100006,128.119995,125.199997,125.889999,125.889999,5541700,-4.110000999999997
2010-08-12,123.760002,127.0,123.550003,126.559998,126.559998,4367900,0.66999899999999
2010-08-13,126.059998,127.480003,124.260002,124.690002,124.690002,3976600,-1.8699959999999864
2010-08-16,123.610001,127.370003,123.040001,126.07,126.07,4024700,1.3799979999999863
2010-08-17,127.339996,129.979996,126.790001,128.860001,128.860001,5044700,2.790001000000018
2010-08-18,129.25,130.809998,128.259995,129.649994,129.649994,7901500,0.7899929999999813
2010-08-19,129.220001,130.020004,126.82,127.57,127.57,5582500,-2.0799939999999992
2010-08-20,127.199997,128.03999299999998,126.019997,127.760002,127.760002,4170100,0.1900020000000069
2010-08-23,127.860001,129.220001,126.5,126.599998,126.599998,3861300,-1.1600040000000007
2010-08-24,125.410004,125.440002,123.18,124.529999,124.529999,5369700,-2.069998999999996
2010-08-25,123.849998,127.370003,123.830002,126.849998,126.849998,5344500,2.319998999999996
2010-08-26,127.150002,127.589996,124.82,124.860001,124.860001,4694500,-1.9899970000000025
2010-08-27,125.459999,126.639999,122.25,126.639999,126.639999,5080000,1.7799980000000062
2010-08-30,126.029999,126.949997,123.690002,123.790001,123.790001,3426000,-2.849998
2010-08-31,122.849998,125.900002,122.5,124.830002,124.830002,4225600,1.0400010000000035
2010-09-01,126.360001,132.600006,126.169998,132.490005,132.490005,7138300,7.660002999999988
2010-09-02,132.169998,135.21000700000002,132.050003,135.21000700000002,135.21000700000002,5407400,2.7200020000000222
2010-09-03,136.889999,139.5,136.630005,138.78999299999998,138.78999299999998,6581200,3.5799859999999626
2010-09-07,137.559998,138.600006,136.889999,137.220001,137.220001,3883000,-1.5699919999999852
2010-09-08,137.929993,139.699997,136.449997,139.139999,139.139999,5828500,1.9199979999999923
2010-09-09,140.389999,141.369995,139.259995,140.380005,140.380005,4958000,1.2400060000000224
2010-09-10,140.75,142.600006,140.03999299999998,142.440002,142.440002,5043600,2.059996999999981
2010-09-13,144.070007,145.740005,143.759995,145.070007,145.070007,5077400,2.6300050000000117
2010-09-14,144.5,146.699997,143.830002,145.75,145.75,4319400,0.6799929999999961
2010-09-15,144.880005,145.619995,143.559998,145.449997,145.449997,4903600,-0.3000030000000038
2010-09-16,145.399994,148.229996,145.160004,148.130005,148.130005,5827000,2.680008000000015
2010-09-17,148.899994,148.979996,146.5,148.320007,148.320007,7259600,0.19000199999999268
2010-09-20,148.699997,151.949997,147.350006,151.300003,151.300003,6449400,2.979996
2010-09-21,150.759995,153.309998,149.600006,150.729996,150.729996,7542000,-0.5700070000000039
2010-09-22,149.839996,152.699997,149.100006,151.830002,151.830002,6612400,1.1000060000000076
2010-09-23,151.199997,155.919998,150.970001,152.850006,152.850006,7065600,1.020004
2010-09-24,155.429993,160.889999,155.419998,160.729996,160.729996,10590600,7.879989999999991
2010-09-27,160.220001,161.199997,157.880005,159.369995,159.369995,6446300,-1.3600010000000111
2010-09-28,159.839996,160.880005,154.889999,159.699997,159.699997,8494200,0.33000200000000746
2010-09-29,159.029999,161.779999,157.75,158.990005,158.990005,7287500,-0.7099919999999997
2010-09-30,160.009995,160.929993,155.600006,157.059998,157.059998,7606000,-1.9300069999999887
2010-10-01,157.080002,157.440002,152.199997,153.71000700000005,153.71000700000005,8683400,-3.3499909999999886
2010-10-04,153.949997,155.96000700000005,152.78999299999995,155.389999,155.389999,5346500,1.6799919999999702
2010-10-05,157.080002,161.21000700000005,157.009995,160.869995,160.869995,5620000,5.479996
2010-10-06,160.600006,160.679993,154.600006,155.399994,155.399994,6060800,-5.470000999999996
2010-10-07,156.509995,157.399994,153.389999,156.270004,156.270004,4622000,0.8700100000000077
2010-10-08,155.179993,156.279999,152.779999,155.550003,155.550003,6918400,-0.7200009999999963
2010-10-11,154.889999,156.630005,152.339996,153.029999,153.029999,4486400,-2.520004
2010-10-12,152.509995,156.949997,151.399994,156.479996,156.479996,5280800,3.4499969999999958
2010-10-13,156.690002,156.78999299999995,153.850006,155.169998,155.169998,5632800,-1.309998000000007
2010-10-14,155.160004,156.949997,154.229996,155.529999,155.529999,4024100,0.3600010000000111
2010-10-15,158.419998,164.880005,156.75,164.639999,164.639999,10135500,9.109999999999985
2010-10-18,165.0,165.190002,161.820007,163.559998,163.559998,6331300,-1.0800009999999816
2010-10-19,160.679993,162.800003,157.0,158.669998,158.669998,7525000,-4.890000000000015
2010-10-20,158.779999,159.869995,156.570007,158.669998,158.669998,5790400,0.0
2010-10-21,162.669998,166.130005,161.28999299999995,164.970001,164.970001,13482500,6.300003000000004
2010-10-22,162.449997,170.169998,162.270004,169.130005,169.130005,16318400,4.160004000000015
2010-10-25,171.570007,171.990005,168.320007,169.0,169.0,6530900,-0.13000500000001125
2010-10-26,167.570007,171.0,167.5,169.949997,169.949997,4689600,0.9499969999999962
2010-10-27,168.910004,169.75,166.53999299999995,167.509995,167.509995,5721800,-2.4400019999999927
2010-10-28,168.309998,168.490005,165.050003,166.839996,166.839996,4684400,-0.6699990000000184
2010-10-29,165.800003,168.5,164.809998,165.229996,165.229996,4998500,-1.6099999999999852
2010-11-01,164.449997,164.580002,161.520004,162.580002,162.580002,5239900,-2.6499939999999924
2010-11-02,163.75,165.940002,163.360001,164.610001,164.610001,4260000,2.029999000000004
2010-11-03,165.399994,168.610001,162.28999299999995,168.470001,168.470001,6112100,3.859999999999985
2010-11-04,169.860001,172.529999,168.399994,168.929993,168.929993,7395900,0.4599919999999997
2010-11-05,169.350006,171.649994,168.589996,170.770004,170.770004,5212200,1.8400110000000043
2010-11-08,170.839996,173.199997,168.779999,171.990005,171.990005,5706000,1.2200009999999963
2010-11-09,172.669998,173.139999,169.059998,170.270004,170.270004,3978600,-1.7200009999999963
2010-11-10,170.589996,173.369995,169.410004,173.330002,173.330002,5440300,3.0599980000000078
2010-11-11,171.0,172.050003,169.419998,170.369995,170.369995,5691700,-2.9600070000000187
2010-11-12,170.119995,171.259995,165.050003,165.679993,165.679993,7160600,-4.690001999999994
2010-11-15,165.160004,165.350006,158.559998,158.899994,158.899994,9648600,-6.779999000000004
2010-11-16,158.740005,160.910004,156.770004,157.779999,157.779999,6571400,-1.1199949999999887
2010-11-17,157.839996,160.850006,157.550003,158.350006,158.350006,4524900,0.5700070000000039
2010-11-18,160.740005,165.0,160.740005,164.169998,164.169998,6225300,5.819991999999986
2010-11-19,163.949997,164.990005,162.839996,164.820007,164.820007,4464800,0.6500090000000114
2010-11-22,165.100006,170.600006,165.0,170.389999,170.389999,6142500,5.569991999999986
2010-11-23,168.610001,168.809998,164.619995,168.199997,168.199997,6465300,-2.1900019999999927
2010-11-24,171.529999,177.889999,171.529999,177.25,177.25,10042500,9.050003000000004
2010-11-26,177.360001,178.380005,176.160004,177.199997,177.199997,4271600,-0.050003000000003794
2010-11-29,179.990005,181.839996,177.570007,179.490005,179.490005,9695000,2.2900080000000003
2010-11-30,176.949997,177.699997,174.899994,175.399994,175.399994,6762200,-4.090011000000004
2010-12-01,179.160004,179.320007,176.0,176.550003,176.550003,5770100,1.1500090000000114
2010-12-02,176.860001,177.449997,173.919998,176.529999,176.529999,5537600,-0.020004000000000133
2010-12-03,175.5,176.399994,174.050003,175.679993,175.679993,4907500,-0.8500060000000076
2010-12-06,175.520004,178.429993,174.600006,178.050003,178.050003,5654200,2.370010000000008
2010-12-07,180.5,181.470001,176.570007,176.770004,176.770004,5077100,-1.2799990000000037
2010-12-08,177.490005,178.160004,175.199997,176.28999299999995,176.28999299999995,3726900,-0.4800110000000189
2010-12-09,177.770004,178.110001,173.800003,174.850006,174.850006,4555500,-1.4399869999999737
2010-12-10,174.880005,175.949997,173.360001,175.619995,175.619995,3565500,0.7699889999999812
2010-12-13,176.330002,177.940002,173.729996,174.25,174.25,4202500,-1.3699949999999887
2010-12-14,174.279999,175.759995,173.089996,173.940002,173.940002,3685300,-0.3099980000000073
2010-12-15,173.720001,179.0,173.589996,175.570007,175.570007,5810500,1.6300050000000113
2010-12-16,175.580002,178.300003,175.03999299999995,178.03999299999995,178.03999299999995,4121500,2.4699859999999774
2010-12-17,178.410004,178.75,177.020004,177.580002,177.580002,4507300,-0.4599909999999738
2010-12-20,179.270004,183.979996,178.03999299999995,183.289993,183.289993,8735300,5.709990999999974
2010-12-21,183.880005,185.649994,182.600006,184.75,184.75,5111000,1.4600070000000187
2010-12-22,185.0,185.449997,184.110001,184.759995,184.759995,2578100,0.009995000000003529
2010-12-23,184.339996,184.979996,181.889999,182.589996,182.589996,3358200,-2.1699990000000184
2010-12-27,181.899994,183.139999,180.449997,182.139999,182.139999,2249400,-0.4499969999999962
2010-12-28,182.100006,182.770004,181.050003,181.089996,181.089996,1975000,-1.0500030000000038
2010-12-29,181.800003,184.350006,180.410004,183.369995,183.369995,3120100,2.279999000000004
2010-12-30,183.919998,184.550003,182.75,182.75,182.75,1961200,-0.6199949999999887
2010-12-31,181.960007,182.300003,179.509995,180.0,180.0,3451900,-2.75
2011-01-03,181.369995,186.0,181.210007,184.220001,184.220001,5331400,4.2200009999999955
2011-01-04,186.149994,187.699997,183.779999,185.009995,185.009995,5031800,0.7899940000000072
2011-01-05,184.100006,187.449997,184.070007,187.419998,187.419998,3418800,2.4100029999999895
2011-01-06,186.5,187.410004,185.25,185.860001,185.860001,3179700,-1.5599969999999814
2011-01-07,187.880005,188.449997,183.740005,185.490005,185.490005,5221700,-0.36999600000001465
2011-01-10,185.039993,185.289993,182.509995,184.679993,184.679993,3375900,-0.8100120000000004
2011-01-11,185.419998,186.0,183.210007,184.339996,184.339996,2814200,-0.33999700000001093
2011-01-12,185.360001,185.380005,183.300003,184.080002,184.080002,2679100,-0.25999399999997763
2011-01-13,183.600006,186.449997,183.509995,185.529999,185.529999,3367000,1.4499969999999962
2011-01-14,185.5,188.940002,184.919998,188.75,188.75,3662800,3.2200009999999963
2011-01-18,188.660004,191.600006,188.25,191.25,191.25,3896200,2.5
2011-01-19,190.899994,191.0,186.210007,186.869995,186.869995,3882400,-4.380005000000011
2011-01-20,185.289993,186.850006,181.0,181.960007,181.960007,5709900,-4.90998799999997
2011-01-21,183.0,183.25,176.839996,177.419998,177.419998,6806200,-4.540009000000026
2011-01-24,177.949997,178.490005,174.149994,176.850006,176.850006,5600300,-0.569991999999985
2011-01-25,175.5,176.75,174.279999,176.699997,176.699997,4651000,-0.15000900000001138
2011-01-26,177.509995,177.889999,174.630005,175.389999,175.389999,3762200,-1.309998000000007
2011-01-27,177.479996,185.0,177.309998,184.449997,184.449997,14594400,9.059998000000009
2011-01-28,171.449997,173.71000700000005,166.899994,171.139999,171.139999,19908200,-13.309998000000007
2011-01-31,170.160004,171.440002,167.410004,169.639999,169.639999,6718100,-1.5
2011-02-01,170.520004,173.100006,169.509995,172.110001,172.110001,5085900,2.4700020000000222
2011-02-02,171.419998,175.199997,170.869995,173.529999,173.529999,4547500,1.4199979999999923
2011-02-03,173.5,174.669998,171.949997,173.71000700000005,173.71000700000005,3678900,0.18000800000001504
2011-02-04,174.0,177.190002,173.75,175.929993,175.929993,4347800,2.2199859999999774
2011-02-07,176.149994,177.550003,174.770004,176.429993,176.429993,5254700,0.5
2011-02-08,176.660004,183.110001,176.589996,183.059998,183.059998,7794900,6.630005000000012
2011-02-09,183.149994,186.470001,182.259995,185.300003,185.300003,8312700,2.2400049999999965
2011-02-10,184.389999,187.240005,183.600006,186.210007,186.210007,5331400,0.9100040000000148
2011-02-11,185.559998,189.5,185.369995,189.25,189.25,4487900,3.0399929999999813
2011-02-14,189.25,191.399994,188.350006,190.419998,190.419998,4061300,1.1699979999999923
2011-02-15,188.729996,190.490005,188.25,189.029999,189.029999,3890900,-1.3899989999999889
2011-02-16,189.770004,190.0,186.350006,186.619995,186.619995,4628200,-2.4100040000000154
2011-02-17,185.770004,189.089996,185.309998,187.759995,187.759995,3425500,1.1400000000000148
2011-02-18,187.539993,188.5,185.130005,186.5,186.5,4178600,-1.2599950000000035
2011-02-22,183.679993,184.720001,179.320007,180.419998,180.419998,5637100,-6.080002000000008
2011-02-23,180.25,181.149994,174.389999,176.679993,176.679993,5482000,-3.740004999999997
2011-02-24,176.860001,179.75,174.559998,177.75,177.75,4656500,1.070007000000004
2011-02-25,178.949997,180.75,177.100006,177.240005,177.240005,4191400,-0.5099950000000035
2011-02-28,173.910004,175.889999,172.149994,173.28999299999995,173.28999299999995,6783200,-3.9500120000000147
2011-03-01,173.529999,173.96000700000005,168.669998,169.440002,169.440002,5847100,-3.8499909999999886
2011-03-02,169.089996,173.300003,168.350006,172.020004,172.020004,5185700,2.5800020000000075
2011-03-03,173.71000700000005,174.46000700000005,172.050003,172.78999299999995,172.78999299999995,4138200,0.7699889999999812
2011-03-04,172.619995,172.75,169.509995,171.669998,171.669998,4924300,-1.1199949999999887
2011-03-07,171.919998,172.089996,166.240005,169.080002,169.080002,5932900,-2.5899959999999846
2011-03-08,169.389999,169.71000700000005,166.720001,166.889999,166.889999,4219000,-2.1900030000000186
2011-03-09,166.669998,169.75,163.899994,169.050003,169.050003,7108900,2.160004000000015
2011-03-10,167.070007,168.470001,164.820007,166.139999,166.139999,5998400,-2.910004000000015
2011-03-11,165.5,169.199997,164.119995,168.070007,168.070007,4609900,1.9300080000000148
2011-03-14,166.600006,168.080002,164.570007,166.729996,166.729996,4022000,-1.3400110000000043
2011-03-15,161.389999,166.880005,160.759995,165.080002,165.080002,4934500,-1.6499939999999924
2011-03-16,164.699997,168.139999,162.869995,164.699997,164.699997,5208100,-0.3800050000000113
2011-03-17,165.910004,166.300003,160.779999,160.970001,160.970001,6471400,-3.729996
2011-03-18,161.190002,163.53999299999995,160.589996,161.820007,161.820007,7442700,0.8500060000000076
2011-03-21,163.369995,165.78999299999995,161.720001,164.520004,164.520004,4055100,2.6999969999999958
2011-03-22,164.070007,164.440002,162.25,162.600006,162.600006,3611400,-1.9199979999999923
2011-03-23,162.300003,166.259995,160.820007,165.320007,165.320007,4721300,2.7200009999999963
2011-03-24,168.21000700000005,172.0,167.360001,171.100006,171.100006,6283200,5.779999000000004
2011-03-25,171.639999,173.490005,170.300003,170.979996,170.979996,4293800,-0.12001000000000772
2011-03-28,171.800003,172.5,169.25,169.350006,169.350006,3400800,-1.6299899999999925
2011-03-29,170.729996,174.839996,170.070007,174.619995,174.619995,4884600,5.269988999999981
2011-03-30,177.779999,181.160004,177.660004,179.419998,179.419998,6859300,4.800003000000004
2011-03-31,179.309998,181.570007,178.5,180.130005,180.130005,4826500,0.7100070000000187
2011-04-01,181.580002,183.25,178.589996,180.130005,180.130005,5684100,0.0
2011-04-04,180.889999,183.610001,180.690002,182.940002,182.940002,4186400,2.809996999999981
2011-04-05,182.100006,186.360001,181.800003,185.289993,185.289993,5569200,2.3499909999999886
2011-04-06,186.149994,188.270004,181.119995,182.759995,182.759995,5430700,-2.5299979999999778
2011-04-07,182.779999,185.169998,181.759995,184.910004,184.910004,4564000,2.1500090000000114
2011-04-08,185.259995,186.220001,182.779999,184.710007,184.710007,3726400,-0.1999969999999962
2011-04-11,184.860001,186.490005,181.850006,184.039993,184.039993,3297100,-0.6700140000000374
2011-04-12,183.059998,184.589996,179.419998,180.479996,180.479996,5334500,-3.559996999999981
2011-04-13,180.830002,182.880005,179.800003,182.289993,182.289993,4216300,1.8099969999999812
2011-04-14,181.389999,182.080002,179.360001,181.820007,181.820007,3588200,-0.4699859999999774
2011-04-15,181.0,181.779999,179.020004,180.009995,180.009995,4272400,-1.8100120000000004
2011-04-18,178.380005,178.910004,175.369995,178.339996,178.339996,4616500,-1.6699990000000184
2011-04-19,178.350006,179.470001,176.600006,178.820007,178.820007,2646000,0.4800110000000189
2011-04-20,181.619995,185.0,181.589996,183.869995,183.869995,4067500,5.049987999999985
2011-04-21,184.559998,185.970001,183.050003,185.889999,185.889999,3348100,2.020004
2011-04-25,185.649994,186.350006,183.770004,185.419998,185.419998,3438100,-0.4700009999999963
2011-04-26,186.270004,186.419998,180.740005,182.300003,182.300003,11200000,-3.1199949999999887
2011-04-27,183.199997,197.800003,182.75,196.630005,196.630005,23623000,14.330002000000007
2011-04-28,195.960007,196.789993,192.270004,195.070007,195.070007,7300000,-1.559998000000007
2011-04-29,194.380005,196.589996,193.779999,195.809998,195.809998,6640900,0.7399910000000034
2011-05-02,196.570007,203.419998,196.179993,201.190002,201.190002,9398100,5.380003999999985
2011-05-03,201.0,202.589996,196.690002,198.449997,198.449997,6100000,-2.7400049999999965
2011-05-04,198.25,201.860001,195.369995,199.970001,199.970001,6550000,1.520004
2011-05-05,198.660004,201.0,196.119995,197.110001,197.110001,4600000,-2.859999999999985
2011-05-06,199.100006,199.559998,196.559998,197.600006,197.600006,4013900,0.4900049999999965
2011-05-09,198.339996,202.360001,196.779999,200.800003,200.800003,5825400,3.1999969999999958
2011-05-10,201.940002,205.289993,201.559998,203.940002,203.940002,5885900,3.139998999999989
2011-05-11,203.119995,205.5,202.25,204.380005,204.380005,4809000,0.4400030000000186
2011-05-12,204.220001,206.190002,200.619995,206.070007,206.070007,4800000,1.690001999999993
2011-05-13,205.699997,206.389999,202.360001,202.559998,202.559998,4123700,-3.5100089999999966
2011-05-16,200.539993,200.899994,191.369995,192.509995,192.509995,9386400,-10.050003000000004
2011-05-17,191.820007,195.979996,191.759995,194.809998,194.809998,7073300,2.300003000000004
2011-05-18,194.130005,198.279999,193.25,197.089996,197.089996,4955800,2.2799979999999778
2011-05-19,198.330002,199.949997,197.550003,198.800003,198.800003,3701200,1.7100070000000187
2011-05-20,197.949997,199.800003,197.240005,198.649994,198.649994,3381000,-0.15000900000001138
2011-05-23,195.559998,197.289993,192.020004,196.220001,196.220001,4200000,-2.429992999999996
2011-05-24,197.0,197.0,193.0,193.270004,193.270004,2972700,-2.9499969999999958
2011-05-25,193.570007,194.350006,191.139999,192.259995,192.259995,4661300,-1.0100089999999966
2011-05-26,191.240005,196.449997,190.880005,195.0,195.0,4075200,2.7400049999999965
2011-05-27,194.759995,196.119995,193.5,194.130005,194.130005,2352600,-0.8699949999999887
2011-05-31,195.940002,198.440002,195.029999,196.690002,196.690002,3409000,2.559996999999981
2011-06-01,196.059998,197.259995,192.050003,192.399994,192.399994,3445200,-4.290008
2011-06-02,192.279999,194.440002,190.559998,193.649994,193.649994,3044900,1.25
2011-06-03,191.229996,193.210007,187.619995,188.320007,188.320007,4974500,-5.3299869999999885
2011-06-06,188.009995,189.850006,185.179993,185.690002,185.690002,3716000,-2.6300050000000117
2011-06-07,185.720001,190.630005,185.520004,187.550003,187.550003,4866500,1.8600010000000111
2011-06-08,187.449997,189.809998,186.320007,188.050003,188.050003,3716600,0.5
2011-06-09,189.740005,191.759995,185.710007,189.679993,189.679993,4187300,1.6299899999999925
2011-06-10,189.25,190.770004,186.279999,186.529999,186.529999,3760400,-3.1499939999999924
2011-06-13,186.809998,189.309998,184.860001,186.289993,186.289993,3868900,-0.2400060000000224
2011-06-14,188.990005,190.720001,187.070007,189.960007,189.960007,3960300,3.670014000000037
2011-06-15,188.039993,192.449997,185.300003,185.979996,185.979996,6317700,-3.9800110000000184
2011-06-16,185.740005,187.0,181.589996,183.649994,183.649994,6032100,-2.3300020000000075
2011-06-17,186.509995,187.389999,184.639999,186.369995,186.369995,6322200,2.7200009999999963
2011-06-20,185.960007,188.850006,185.570007,187.720001,187.720001,2831700,1.3500060000000076
2011-06-21,188.300003,195.0,187.119995,194.229996,194.229996,4182600,6.509995000000004
