Date,Open,High,Low,Close,Adj Close,Volume,Return,Lagged_Return
2009-07-01,920.820007,931.919983,920.820007,923.330017,923.330017,3919400000,0.4361930524155344,-0.8530756307081444
2009-07-02,921.23999,921.23999,896.419983,896.419983,896.419983,3931000000,-2.9144545833605267,0.4361930524155344
2009-07-06,894.2700199999998,898.7199710000001,886.3599849999998,898.7199710000001,898.7199710000001,4712580000,0.2565748247046917,-2.9144545833605267
2009-07-07,898.599976,898.599976,879.929993,881.0300289999999,881.0300289999999,4673300000,-1.968348603660908,0.2565748247046917
2009-07-08,881.900024,886.7999880000001,869.320007,879.5599980000002,879.5599980000002,5721780000,-0.16685367712929722,-1.968348603660908
2009-07-09,881.2800289999999,887.8599849999998,878.4500119999999,882.679993,882.679993,4347170000,0.3547222482939594,-0.16685367712929722
2009-07-10,880.0300289999999,883.570007,872.8099980000002,879.1300050000001,879.1300050000001,3912080000,-0.4021829007287647,0.3547222482939594
2009-07-13,879.570007,901.049988,875.320007,901.049988,901.049988,4499440000,2.4933721833325433,-0.4021829007287647
2009-07-14,900.77002,905.840027,896.5,905.840027,905.840027,4149030000,0.5316063552291972,2.4933721833325433
2009-07-15,910.150024,933.950012,910.150024,932.679993,932.679993,5238830000,2.962991830786033,0.5316063552291972
2009-07-16,930.169983,943.960022,927.450012,940.73999,940.73999,4898640000,0.8641760368499841,2.962991830786033
2009-07-17,940.559998,941.890015,934.650024,940.380005,940.380005,5141380000,-0.03826615258483157,0.8641760368499841
2009-07-20,942.070007,951.619995,940.98999,951.130005,951.130005,4853150000,1.1431548887515852,-0.03826615258483157
2009-07-21,951.969971,956.530029,943.219971,954.580017,954.580017,5309300000,0.3627277009308427,1.1431548887515852
2009-07-22,953.400024,959.830017,947.75,954.070007,954.070007,4634100000,-0.05342768452274438,0.3627277009308427
2009-07-23,954.070007,979.419983,953.27002,976.289978,976.289978,5761650000,2.328966515766373,-0.05342768452274438
2009-07-24,972.159973,979.789978,965.950012,979.26001,979.26001,4458300000,0.30421617213405305,2.328966515766373
2009-07-27,978.630005,982.48999,972.289978,982.179993,982.179993,4631290000,0.2981826042299129,0.30421617213405305
2009-07-28,981.47998,982.349976,969.349976,979.619995,979.619995,5490350000,-0.26064448657528994,0.2981826042299129
2009-07-29,977.659973,977.76001,968.650024,975.150024,975.150024,5178770000,-0.4562964233901568,-0.26064448657528994
2009-07-30,976.01001,996.679993,976.01001,986.75,986.75,6035180000,1.1895580899867753,-0.4562964233901568
2009-07-31,986.799988,993.179993,982.849976,987.47998,987.47998,5139070000,0.07397821129973002,1.1895580899867753
2009-08-03,990.219971,1003.609985,990.219971,1002.630005,1002.630005,5603440000,1.5342108505328909,0.07397821129973002
2009-08-04,1001.409973,1007.119995,996.679993,1005.650024,1005.650024,5713700000,0.3012097169383887,1.5342108505328909
2009-08-05,1005.409973,1006.640015,994.309998,1002.719971,1002.719971,7242120000,-0.291359114013201,0.3012097169383887
2009-08-06,1004.059998,1008.0,992.48999,997.080017,997.080017,6753380000,-0.5624655101239773,-0.291359114013201
2009-08-07,999.830017,1018.0,999.830017,1010.47998,1010.47998,6827090000,1.3439205250866058,-0.5624655101239773
2009-08-10,1008.890015,1010.119995,1000.98999,1007.099976,1007.099976,5406080000,-0.3344949001364728,1.3439205250866058
2009-08-11,1005.77002,1005.77002,992.400024,994.349976,994.349976,5773160000,-1.2660113498006886,-0.3344949001364728
2009-08-12,994.0,1012.780029,993.359985,1005.809998,1005.809998,5498170000,1.1525139313725896,-1.2660113498006886
2009-08-13,1005.859985,1013.140015,1000.820007,1012.72998,1012.72998,5250660000,0.6880009160537215,1.1525139313725896
2009-08-14,1012.22998,1012.599976,994.599976,1004.090027,1004.090027,4940750000,-0.8531349096627006,0.6880009160537215
2009-08-17,998.179993,998.179993,978.51001,979.72998,979.72998,4088570000,-2.4260819592823117,-0.8531349096627006
2009-08-18,980.619995,991.200012,980.619995,989.669983,989.669983,4198970000,1.014565564279235,-2.4260819592823117
2009-08-19,986.880005,999.609985,980.619995,996.460022,996.460022,4257000000,0.6860912341119407,1.014565564279235
2009-08-20,996.409973,1008.919983,996.390015,1007.369995,1007.369995,4893160000,1.0948731267815814,0.6860912341119407
2009-08-21,1009.059998,1027.589966,1009.059998,1026.130005,1026.130005,5885550000,1.8622760349339185,1.0948731267815814
2009-08-24,1026.589966,1035.819946,1022.47998,1025.569946,1025.569946,6302450000,-0.05457973134699312,1.8622760349339185
2009-08-25,1026.630005,1037.75,1026.209961,1028.0,1028.0,5768740000,0.2369466860332459,-0.05457973134699312
2009-08-26,1027.349976,1032.469971,1021.570007,1028.119995,1028.119995,5080060000,0.011672665369655277,0.2369466860332459
2009-08-27,1027.810059,1033.329956,1016.200012,1030.97998,1030.97998,5785880000,0.27817618701211355,0.011672665369655277
2009-08-28,1031.619995,1039.469971,1023.130005,1028.930054,1028.930054,5785780000,-0.19883276491946544,0.27817618701211355
2009-08-31,1025.209961,1025.209961,1014.619995,1020.619995,1020.619995,5004560000,-0.8076408078172448,-0.19883276491946544
2009-09-01,1019.52002,1028.449951,996.280029,998.039978,998.039978,6862360000,-2.212382386257284,-0.8076408078172448
2009-09-02,996.070007,1000.340027,991.969971,994.75,994.75,5842730000,-0.32964390931441434,-2.212382386257284
2009-09-03,996.119995,1003.429993,992.25,1003.23999,1003.23999,4624280000,0.8534797687861362,-0.32964390931441434
2009-09-04,1003.840027,1016.47998,1001.650024,1016.400024,1016.400024,4097370000,1.3117533323208086,0.8534797687861362
2009-09-08,1018.669983,1026.069946,1018.669983,1025.390015,1025.390015,5235160000,0.8844933872217187,1.3117533323208086
2009-09-09,1025.359985,1036.339966,1023.969971,1033.369995,1033.369995,5202550000,0.7782385124942115,0.8844933872217187
2009-09-10,1032.98999,1044.140015,1028.040039,1044.140015,1044.140015,5191380000,1.042223022935751,0.7782385124942115
2009-09-11,1043.920044,1048.180054,1038.400024,1042.72998,1042.72998,4922600000,-0.135042712638489,1.042223022935751
2009-09-14,1040.150024,1049.73999,1035.0,1049.339966,1049.339966,4979610000,0.6339115712391763,-0.135042712638489
2009-09-15,1049.030029,1056.040039,1043.420044,1052.630005,1052.630005,6185620000,0.3135341363715849,0.6339115712391763
2009-09-16,1053.98999,1068.76001,1052.869995,1068.76001,1068.76001,6793530000,1.5323527662504777,0.3135341363715849
2009-09-17,1067.869995,1074.77002,1061.199951,1065.48999,1065.48999,6668110000,-0.3059639179426199,1.5323527662504777
2009-09-18,1066.599976,1071.52002,1064.27002,1068.300049,1068.300049,5607970000,0.26373396525292137,-0.3059639179426199
2009-09-21,1067.140015,1067.280029,1057.459961,1064.660034,1064.660034,4615280000,-0.3407296483237343,0.26373396525292137
2009-09-22,1066.349976,1073.810059,1066.349976,1071.660034,1071.660034,5246600000,0.6574868762285079,-0.3407296483237343
2009-09-23,1072.689941,1080.150024,1060.390015,1060.869995,1060.869995,5531930000,-1.0068527945122585,0.6574868762285079
2009-09-24,1062.560059,1066.290039,1045.849976,1050.780029,1050.780029,5505610000,-0.9511029671453786,-1.0068527945122585
2009-09-25,1049.47998,1053.469971,1041.170044,1044.380005,1044.380005,4507090000,-0.6090736237241545,-0.9511029671453786
2009-09-28,1045.380005,1065.130005,1045.380005,1062.97998,1062.97998,3726950000,1.7809585506187495,-0.6090736237241545
2009-09-29,1063.689941,1069.619995,1057.829956,1060.609985,1060.609985,4949900000,-0.22295763274864375,1.7809585506187495
2009-09-30,1061.02002,1063.400024,1046.469971,1057.079956,1057.079956,5998860000,-0.33283007419546706,-0.22295763274864375
2009-10-01,1054.910034,1054.910034,1029.449951,1029.849976,1029.849976,5791450000,-2.57596219145414,-0.33283007419546706
2009-10-02,1029.709961,1030.599976,1019.950012,1025.209961,1025.209961,5583240000,-0.4505525181465853,-2.57596219145414
2009-10-05,1026.869995,1042.579956,1025.920044,1040.459961,1040.459961,4313310000,1.4875001785122244,-0.4505525181465853
2009-10-06,1042.02002,1060.550049,1042.02002,1054.719971,1054.719971,5029840000,1.3705486548751369,1.4875001785122244
2009-10-07,1053.650024,1058.02002,1050.099976,1057.579956,1057.579956,4238220000,0.2711605998404032,1.3705486548751369
2009-10-08,1060.030029,1070.670044,1060.030029,1065.47998,1065.47998,4988400000,0.7469907079063365,0.2711605998404032
2009-10-09,1065.280029,1071.51001,1063.0,1071.48999,1071.48999,3763780000,0.5640659714694962,0.7469907079063365
2009-10-12,1071.630005,1079.459961,1071.630005,1076.189941,1076.189941,3710430000,0.43863694890888816,0.5640659714694962
2009-10-13,1074.959961,1075.300049,1066.709961,1073.189941,1073.189941,4320480000,-0.27876120057509496,0.43863694890888816
2009-10-14,1078.680054,1093.170044,1078.680054,1092.02002,1092.02002,5406420000,1.7545895913312348,-0.27876120057509496
2009-10-15,1090.359985,1096.560059,1086.410034,1096.560059,1096.560059,5369780000,0.4157468651536211,1.7545895913312348
2009-10-16,1094.670044,1094.670044,1081.530029,1087.680054,1087.680054,4894740000,-0.8098056214174032,0.4157468651536211
2009-10-19,1088.219971,1100.170044,1086.47998,1097.910034,1097.910034,4619240000,0.940532095111868,-0.8098056214174032
2009-10-20,1098.640015,1098.640015,1086.160034,1091.060059,1091.060059,5396930000,-0.6239104104954429,0.940532095111868
2009-10-21,1090.359985,1101.359985,1080.77002,1081.400024,1081.400024,5616290000,-0.8853806827878619,-0.6239104104954429
2009-10-22,1080.959961,1095.209961,1074.310059,1092.910034,1092.910034,5192410000,1.0643619146063488,-0.8853806827878619
2009-10-23,1095.619995,1095.829956,1075.48999,1079.599976,1079.599976,4767460000,-1.2178548632485129,1.0643619146063488
2009-10-26,1080.359985,1091.75,1065.22998,1066.949951,1066.949951,6363380000,-1.1717326121911564,-1.2178548632485129
2009-10-27,1067.540039,1072.47998,1060.619995,1063.410034,1063.410034,5337380000,-0.3317791051662966,-1.1717326121911564
2009-10-28,1061.51001,1063.26001,1042.189941,1042.630005,1042.630005,6600350000,-1.9540937489405,-0.3317791051662966
2009-10-29,1043.689941,1066.829956,1043.689941,1066.109985,1066.109985,5595040000,2.251995423822484,-1.9540937489405
2009-10-30,1065.410034,1065.410034,1033.380005,1036.189941,1036.189941,6512420000,-2.8064687903659347,2.251995423822484
2009-11-02,1036.180054,1052.180054,1029.380005,1042.880005,1042.880005,6202640000,0.6456407011192766,-2.8064687903659347
2009-11-03,1040.920044,1046.359985,1033.939941,1045.410034,1045.410034,5487500000,0.24260020212008016,0.6456407011192766
2009-11-04,1047.140015,1061.0,1045.150024,1046.5,1046.5,5635510000,0.1042620564707608,0.24260020212008016
2009-11-05,1047.300049,1066.650024,1047.300049,1066.630005,1066.630005,4848350000,1.9235551839464904,0.1042620564707608
2009-11-06,1064.949951,1071.47998,1059.319946,1069.300049,1069.300049,4277130000,0.2503252287563429,1.9235551839464904
2009-11-09,1072.310059,1093.189941,1072.310059,1093.079956,1093.079956,4460030000,2.2238759852521106,0.2503252287563429
2009-11-10,1091.859985,1096.420044,1087.400024,1093.01001,1093.01001,4394770000,-0.006398982948696563,2.2238759852521106
2009-11-11,1096.040039,1105.369995,1093.810059,1098.51001,1098.51001,4286700000,0.5031975873670103,-0.006398982948696563
2009-11-12,1098.310059,1101.969971,1084.900024,1087.23999,1087.23999,4160250000,-1.025936941621486,0.5031975873670103
2009-11-13,1087.589966,1097.790039,1085.329956,1093.47998,1093.47998,3792610000,0.5739294044914578,-1.025936941621486
2009-11-16,1094.130005,1113.689941,1094.130005,1109.300049,1109.300049,4565850000,1.446763478925317,0.5739294044914578
2009-11-17,1109.219971,1110.52002,1102.189941,1110.319946,1110.319946,3824070000,0.09194058910566573,1.446763478925317
2009-11-18,1109.439941,1111.099976,1102.699951,1109.800049,1109.800049,4293340000,-0.046824071014228696,0.09194058910566573
2009-11-19,1106.439941,1106.439941,1088.400024,1094.900024,1094.900024,4178030000,-1.3425864427944243,-0.046824071014228696
2009-11-20,1094.660034,1094.660034,1086.810059,1091.380005,1091.380005,3751230000,-0.3214922753531746,-1.3425864427944243
2009-11-23,1094.859985,1112.380005,1094.859985,1106.23999,1106.23999,3827920000,1.3615775377889603,-0.3214922753531746
2009-11-24,1105.829956,1107.560059,1097.630005,1105.650024,1105.650024,3700820000,-0.05333074245490455,1.3615775377889603
2009-11-25,1106.48999,1111.180054,1104.75,1110.630005,1110.630005,3036350000,0.4504120555239854,-0.05333074245490455
2009-11-27,1105.469971,1105.469971,1083.73999,1091.48999,1091.48999,2362910000,-1.7233475517348331,0.4504120555239854
2009-11-30,1091.069946,1097.23999,1086.25,1095.630005,1095.630005,3895520000,0.3792994015455742,-1.7233475517348331
2009-12-01,1098.890015,1112.280029,1098.890015,1108.859985,1108.859985,4249310000,1.2075226070501932,0.3792994015455742
2009-12-02,1109.030029,1115.579956,1105.290039,1109.23999,1109.23999,3941340000,0.03426988124204389,1.2075226070501932
2009-12-03,1110.589966,1117.280029,1098.73999,1099.920044,1099.920044,4810030000,-0.8402100613051355,0.03426988124204389
2009-12-04,1100.430054,1119.130005,1096.52002,1105.97998,1105.97998,5781140000,0.5509433192945945,-0.8402100613051355
2009-12-07,1105.52002,1110.719971,1100.829956,1103.25,1103.25,4103360000,-0.24683810280182736,0.5509433192945945
2009-12-08,1103.040039,1103.040039,1088.609985,1091.939941,1091.939941,4748030000,-1.0251583050079227,-0.24683810280182736
2009-12-09,1091.069946,1097.040039,1085.890015,1095.949951,1095.949951,4115410000,0.3672372306784189,-1.0251583050079227
2009-12-10,1098.689941,1106.25,1098.689941,1102.349976,1102.349976,3996490000,0.58397055396191,0.3672372306784189
2009-12-11,1103.959961,1108.5,1101.339966,1106.410034,1106.410034,3791090000,0.3683093471578136,0.58397055396191
2009-12-14,1107.839966,1114.76001,1107.839966,1114.109985,1114.109985,4548490000,0.6959400912302405,0.3683093471578136
2009-12-15,1114.109985,1114.109985,1105.349976,1107.930054,1107.930054,5045100000,-0.5546966711729162,0.6959400912302405
2009-12-16,1108.609985,1116.209961,1107.959961,1109.180054,1109.180054,4829820000,0.11282300678523427,-0.5546966711729162
2009-12-17,1106.359985,1106.359985,1095.880005,1096.079956,1096.079956,7615070000,-1.1810614473959813,0.11282300678523427
2009-12-18,1097.859985,1103.73999,1093.880005,1102.469971,1102.469971,6325890000,0.5829880352268724,-1.1810614473959813
2009-12-21,1105.310059,1117.680054,1105.310059,1114.050049,1114.050049,3977340000,1.0503758201682478,0.5829880352268724
2009-12-22,1114.51001,1120.27002,1114.51001,1118.02002,1118.02002,3641130000,0.3563548157969665,1.0503758201682478
2009-12-23,1118.839966,1121.579956,1116.0,1120.589966,1120.589966,3166870000,0.2298658301306711,0.3563548157969665
2009-12-24,1121.079956,1126.47998,1121.079956,1126.47998,1126.47998,1267710000,0.5256172354482835,0.2298658301306711
2009-12-28,1127.530029,1130.380005,1123.51001,1127.780029,1127.780029,2716400000,0.11540808741226095,0.5256172354482835
2009-12-29,1128.550049,1130.380005,1126.079956,1126.199951,1126.199951,2491020000,-0.14010515875165774,0.11540808741226095
2009-12-30,1125.530029,1126.420044,1121.939941,1126.420044,1126.420044,2277300000,0.019542977231035152,-0.14010515875165774
2009-12-31,1126.599976,1127.640015,1114.810059,1115.099976,1115.099976,2076990000,-1.0049597448391956,0.019542977231035152
2010-01-04,1116.560059,1133.869995,1116.560059,1132.98999,1132.98999,3991400000,1.604341707922341,-1.0049597448391956
2010-01-05,1132.660034,1136.630005,1129.660034,1136.52002,1136.52002,2491020000,0.3115676247060106,1.604341707922341
2010-01-06,1135.709961,1139.189941,1133.949951,1137.140015,1137.140015,4972660000,0.05455205267743679,0.3115676247060106
2010-01-07,1136.27002,1142.459961,1131.319946,1141.689941,1141.689941,5270680000,0.4001201206520033,0.05455205267743679
2010-01-08,1140.52002,1145.390015,1136.219971,1144.97998,1144.97998,4389590000,0.28817272377106296,0.4001201206520033
2010-01-11,1145.959961,1149.73999,1142.02002,1146.97998,1146.97998,4255780000,0.1746755432352698,0.28817272377106296
2010-01-12,1143.810059,1143.810059,1131.77002,1136.219971,1136.219971,4716160000,-0.9381165484684484,0.1746755432352698
2010-01-13,1137.310059,1148.400024,1133.180054,1145.680054,1145.680054,4170360000,0.8325925649479649,-0.9381165484684484
2010-01-14,1145.680054,1150.410034,1143.800049,1148.459961,1148.459961,3915200000,0.24264252400085784,0.8325925649479649
2010-01-15,1147.719971,1147.77002,1131.390015,1136.030029,1136.030029,4758730000,-1.0823130472199405,0.24264252400085784
2010-01-19,1136.030029,1150.449951,1135.77002,1150.22998,1150.22998,4724830000,1.2499626451335732,-1.0823130472199405
2010-01-20,1147.949951,1147.949951,1129.25,1138.040039,1138.040039,4810560000,-1.0597829314099472,1.2499626451335732
2010-01-21,1138.680054,1141.579956,1114.839966,1116.47998,1116.47998,6874290000,-1.8944903747802109,-1.0597829314099472
2010-01-22,1115.48999,1115.48999,1090.180054,1091.76001,1091.76001,6208650000,-2.2140988143826923,-1.8944903747802109
2010-01-25,1092.400024,1102.969971,1092.400024,1096.780029,1096.780029,4481390000,0.459809752511453,-2.2140988143826923
2010-01-26,1095.800049,1103.689941,1089.859985,1092.170044,1092.170044,4731910000,-0.4203199254278256,0.459809752511453
2010-01-27,1091.939941,1099.51001,1083.109985,1097.5,1097.5,5319120000,0.4880152160628315,-0.4203199254278256
2010-01-28,1096.930054,1100.219971,1078.459961,1084.530029,1084.530029,5452400000,-1.1817741230068293,0.4880152160628315
2010-01-29,1087.609985,1096.449951,1071.589966,1073.869995,1073.869995,5412850000,-0.982917366504754,-1.1817741230068293
2010-02-01,1073.890015,1089.380005,1073.890015,1089.189941,1089.189941,4077610000,1.4266108627050356,-0.982917366504754
2010-02-02,1090.050049,1104.72998,1087.959961,1103.319946,1103.319946,4749540000,1.2972948489615277,1.4266108627050356
2010-02-03,1100.670044,1102.719971,1093.969971,1097.280029,1097.280029,4285450000,-0.5474311437853818,1.2972948489615277
2010-02-04,1097.25,1097.25,1062.780029,1063.109985,1063.109985,5859690000,-3.114067794630382,-0.5474311437853818
2010-02-05,1064.119995,1067.130005,1044.5,1066.189941,1066.189941,6438900000,0.28971188714779217,-3.114067794630382
2010-02-08,1065.51001,1071.199951,1056.51001,1056.73999,1056.73999,4089820000,-0.8863290335619499,0.28971188714779217
2010-02-09,1060.060059,1079.280029,1060.060059,1070.52002,1070.52002,5114260000,1.3040132984841302,-0.8863290335619499
2010-02-10,1069.680054,1073.670044,1059.339966,1068.130005,1068.130005,4251450000,-0.2232573847614661,1.3040132984841302
2010-02-11,1067.099976,1080.040039,1060.589966,1078.469971,1078.469971,4400870000,0.9680437729113311,-0.2232573847614661
2010-02-12,1075.949951,1077.810059,1062.969971,1075.51001,1075.51001,4160680000,-0.2744592876568808,0.9680437729113311
2010-02-16,1079.130005,1095.670044,1079.130005,1094.869995,1094.869995,4080770000,1.8000748314746184,-0.2744592876568808
2010-02-17,1096.140015,1101.030029,1094.719971,1099.51001,1099.51001,4259230000,0.4237959777133149,1.8000748314746184
2010-02-18,1099.030029,1108.23999,1097.47998,1106.75,1106.75,3878620000,0.6584742234406749,0.4237959777133149
2010-02-19,1105.48999,1112.420044,1100.800049,1109.170044,1109.170044,3944280000,0.21866220917099444,0.6584742234406749
2010-02-22,1110.0,1112.290039,1105.380005,1108.01001,1108.01001,3814440000,-0.10458576719368784,0.21866220917099444
2010-02-23,1107.48999,1108.579956,1092.180054,1094.599976,1094.599976,4521050000,-1.210280943219999,-0.10458576719368784
2010-02-24,1095.890015,1106.420044,1095.5,1105.23999,1105.23999,4168360000,0.9720458828148316,-1.210280943219999
2010-02-25,1101.23999,1103.5,1086.02002,1102.939941,1102.939941,4521130000,-0.20810403358639815,0.9720458828148316
2010-02-26,1103.099976,1107.23999,1097.560059,1104.48999,1104.48999,3945190000,0.1405379334249668,-0.20810403358639815
2010-03-01,1105.359985,1116.109985,1105.359985,1115.709961,1115.709961,3847640000,1.0158508543839373,0.1405379334249668
2010-03-02,1117.01001,1123.459961,1116.51001,1118.310059,1118.310059,4134680000,0.2330442579959957,1.0158508543839373
2010-03-03,1119.359985,1125.640015,1116.579956,1118.790039,1118.790039,3951320000,0.04292011827464748,0.2330442579959957
2010-03-04,1119.119995,1123.72998,1116.660034,1122.969971,1122.969971,3945010000,0.3736118354911389,0.04292011827464748
2010-03-05,1125.119995,1139.380005,1125.119995,1138.699951,1138.699951,4133000000,1.4007480525942029,0.3736118354911389
2010-03-08,1138.400024,1141.050049,1136.77002,1138.5,1138.5,3774680000,-0.01755958624785059,1.4007480525942029
2010-03-09,1137.560059,1145.369995,1134.900024,1140.449951,1140.449951,5185570000,0.1712736934563086,-0.01755958624785059
2010-03-10,1140.219971,1148.26001,1140.089966,1145.609985,1145.609985,5469120000,0.4524559798065209,0.1712736934563086
2010-03-11,1143.959961,1150.23999,1138.98999,1150.23999,1150.23999,4669060000,0.4041519418146455,0.4524559798065209
2010-03-12,1151.709961,1153.410034,1146.969971,1149.98999,1149.98999,4928160000,-0.02173459470836692,0.4041519418146455
2010-03-15,1148.530029,1150.97998,1141.449951,1150.51001,1150.51001,4164110000,0.04521952404124008,-0.02173459470836692
2010-03-16,1150.829956,1160.280029,1150.349976,1159.459961,1159.459961,4369770000,0.7779116150410603,0.04521952404124008
2010-03-17,1159.939941,1169.839966,1159.939941,1166.209961,1166.209961,4963200000,0.5821675803430404,0.7779116150410603
2010-03-18,1166.130005,1167.77002,1161.160034,1165.829956,1165.829956,4234510000,-0.03258461278053959,0.5821675803430404
2010-03-19,1166.680054,1169.199951,1155.329956,1159.900024,1159.900024,5212410000,-0.5086446757935237,-0.03258461278053959
2010-03-22,1157.25,1167.819946,1152.880005,1165.810059,1165.810059,4261680000,0.5095296902933644,-0.5086446757935237
2010-03-23,1166.469971,1174.719971,1163.829956,1174.170044,1174.170044,4411640000,0.7170966604260531,0.5095296902933644
2010-03-24,1172.699951,1173.040039,1166.01001,1167.719971,1167.719971,4705750000,-0.5493304000523391,0.7170966604260531
2010-03-25,1170.030029,1180.689941,1165.089966,1165.72998,1165.72998,5668900000,-0.17041679935436704,-0.5493304000523391
2010-03-26,1167.579956,1173.930054,1161.47998,1166.589966,1166.589966,4708420000,0.07377231560947717,-0.17041679935436704
2010-03-29,1167.709961,1174.849976,1167.709961,1173.219971,1173.219971,4375580000,0.5683235063929981,0.07377231560947717
2010-03-30,1173.75,1177.829956,1168.920044,1173.27002,1173.27002,4085000000,0.00426595193032675,0.5683235063929981
2010-03-31,1171.75,1174.560059,1165.77002,1169.430054,1169.430054,4484340000,-0.3272874900527967,0.00426595193032675
2010-04-01,1171.22998,1181.430054,1170.689941,1178.099976,1178.099976,4006870000,0.7413801253306929,-0.3272874900527967
2010-04-05,1178.709961,1187.72998,1178.709961,1187.439941,1187.439941,3881620000,0.7927990145379704,0.7413801253306929
2010-04-06,1186.01001,1191.800049,1182.77002,1189.439941,1189.439941,4086180000,0.16842957112557233,0.7927990145379704
2010-04-07,1188.22998,1189.599976,1177.25,1182.449951,1182.449951,5101430000,-0.5876706977002377,0.16842957112557233
2010-04-08,1181.75,1188.550049,1175.119995,1186.439941,1186.439941,4726970000,0.3374341549615467,-0.5876706977002377
2010-04-09,1187.469971,1194.660034,1187.150024,1194.369995,1194.369995,4511570000,0.6683906808899298,0.3374341549615467
2010-04-12,1194.939941,1199.199951,1194.709961,1196.47998,1196.47998,4607090000,0.17666091821069152,0.6683906808899298
2010-04-13,1195.939941,1199.040039,1188.819946,1197.300049,1197.300049,5403580000,0.06854013553991845,0.17666091821069152
2010-04-14,1198.689941,1210.650024,1198.689941,1210.650024,1210.650024,5760040000,1.115006636068383,0.06854013553991845
2010-04-15,1210.77002,1213.920044,1208.5,1211.670044,1211.670044,5995330000,0.08425391151687389,1.115006636068383
2010-04-16,1210.170044,1210.170044,1186.77002,1192.130005,1192.130005,8108470000,-1.6126534692145975,0.08425391151687389
2010-04-19,1192.060059,1197.869995,1183.680054,1197.52002,1197.52002,6597740000,0.4521331547225005,-1.6126534692145975
2010-04-20,1199.040039,1208.579956,1199.040039,1207.170044,1207.170044,5316590000,0.8058340435928679,0.4521331547225005
2010-04-21,1207.160034,1210.98999,1198.849976,1205.939941,1205.939941,5724310000,-0.10189972871791353,0.8058340435928679
2010-04-22,1202.52002,1210.27002,1190.189941,1208.670044,1208.670044,6035780000,0.2263879739927921,-0.10189972871791353
2010-04-23,1207.869995,1217.280029,1205.099976,1217.280029,1217.280029,5326060000,0.7123519808190037,0.2263879739927921
2010-04-26,1217.069946,1219.800049,1211.069946,1212.050049,1212.050049,5647760000,-0.42964477157293457,0.7123519808190037
2010-04-27,1209.920044,1211.380005,1181.619995,1183.709961,1183.709961,7454540000,-2.3381945344073785,-0.42964477157293457
2010-04-28,1184.589966,1195.050049,1181.810059,1191.359985,1191.359985,6342310000,0.6462752069381406,-2.3381945344073785
2010-04-29,1193.300049,1209.359985,1193.300049,1206.780029,1206.780029,6059410000,1.2943228070565027,0.6462752069381406
2010-04-30,1206.77002,1207.98999,1186.319946,1186.689941,1186.689941,6048260000,-1.664768020452545,1.2943228070565027
2010-05-03,1188.579956,1205.130005,1188.579956,1202.26001,1202.26001,4938050000,1.3120587326188369,-1.664768020452545
2010-05-04,1197.5,1197.5,1168.119995,1173.599976,1173.599976,6594720000,-2.383846569096149,1.3120587326188369
2010-05-05,1169.23999,1175.949951,1158.150024,1165.869995,1165.869995,6795940000,-0.6586555179002418,-2.383846569096149
2010-05-06,1164.380005,1167.579956,1065.790039,1128.150024,1128.150024,10617810000,-3.235349666924059,-0.6586555179002418
2010-05-07,1127.040039,1135.130005,1094.150024,1110.880005,1110.880005,9472910000,-1.5308264532732039,-3.235349666924059
2010-05-10,1122.27002,1163.849976,1122.27002,1159.72998,1159.72998,6893700000,4.397412391989186,-1.5308264532732039
2010-05-11,1156.390015,1170.47998,1147.709961,1155.790039,1155.790039,5842550000,-0.3397291669566149,4.397412391989186
2010-05-12,1155.430054,1172.869995,1155.430054,1171.670044,1171.670044,5225460000,1.3739524017476024,-0.3397291669566149
2010-05-13,1170.040039,1173.569946,1156.140015,1157.439941,1157.439941,4870640000,-1.2145145361418752,1.3739524017476024
2010-05-14,1157.189941,1157.189941,1126.140015,1135.680054,1135.680054,6126400000,-1.8800013917957716,-1.2145145361418752
2010-05-17,1136.52002,1141.880005,1114.959961,1136.939941,1136.939941,5922920000,0.1109367903013414,-1.8800013917957716
2010-05-18,1138.780029,1148.660034,1117.199951,1120.800049,1120.800049,6170840000,-1.419590553376482,0.1109367903013414
2010-05-19,1119.569946,1124.27002,1100.660034,1115.050049,1115.050049,6765800000,-0.5130263872784702,-1.419590553376482
2010-05-20,1107.339966,1107.339966,1071.579956,1071.589966,1071.589966,8328570000,-3.897590340359691,-0.5130263872784702
2010-05-21,1067.26001,1090.160034,1055.900024,1087.689941,1087.689941,5452130000,1.5024380136833049,-3.897590340359691
2010-05-24,1084.780029,1089.949951,1072.699951,1073.650024,1073.650024,5224040000,-1.290801401279118,1.5024380136833049
2010-05-25,1067.420044,1074.75,1040.780029,1074.030029,1074.030029,7329580000,0.035393749499879064,-1.290801401279118
2010-05-26,1075.51001,1090.75,1065.589966,1067.949951,1067.949951,4521050000,-0.5660994418993037,0.035393749499879064
2010-05-27,1074.27002,1103.52002,1074.27002,1103.060059,1103.060059,5698460000,3.287617361386985,-0.5660994418993037
2010-05-28,1102.589966,1102.589966,1084.780029,1089.410034,1089.410034,4871210000,-1.2374688838225678,3.287617361386985
2010-06-01,1087.300049,1094.77002,1069.890015,1070.709961,1070.709961,5271480000,-1.7165321060371277,-1.2374688838225678
2010-06-02,1073.01001,1098.560059,1072.030029,1098.380005,1098.380005,5026360000,2.584270718295856,-1.7165321060371277
2010-06-03,1098.819946,1105.670044,1091.810059,1102.829956,1102.829956,4995970000,0.4051376554328412,2.584270718295856
