timestamp,bid_ask_spread
2018-12-24 13:38:23.563402+00:00,-0.02
2018-12-24 13:38:23.820524+00:00,-109.01
2018-12-24 13:38:23.821818+00:00,-0.03
2018-12-24 13:38:23.847241+00:00,-0.02
2018-12-24 13:38:23.870266+00:00,-0.03
2018-12-24 13:38:33.005442+00:00,-0.02
2018-12-24 13:38:33.718299+00:00,-0.03
2018-12-24 13:38:34.107452+00:00,-0.02
2018-12-24 13:38:38.135701+00:00,-0.02
2018-12-24 13:38:38.320924+00:00,-0.02
2018-12-24 13:38:38.480522+00:00,-0.03
2018-12-24 13:38:38.494025+00:00,-0.03
2018-12-24 13:38:38.495199+00:00,-0.03
2018-12-24 13:39:12.518445+00:00,-0.03
2018-12-24 13:39:12.545451+00:00,-0.02
2018-12-24 13:39:12.575598+00:00,-0.03
2018-12-24 13:39:12.596011+00:00,-0.04
2018-12-24 13:39:12.597386+00:00,-0.04
2018-12-24 13:39:12.630520+00:00,-0.03
2018-12-24 13:39:12.698493+00:00,-0.04
2018-12-24 13:39:12.703363+00:00,-0.03
2018-12-24 13:39:12.709697+00:00,-0.04
2018-12-24 13:39:13.823673+00:00,-0.03
2018-12-24 13:39:46.229072+00:00,-0.02
2018-12-24 13:39:46.231163+00:00,-0.03
2018-12-24 13:39:48.657268+00:00,-0.02
2018-12-24 13:39:48.725557+00:00,-0.02
2018-12-24 13:39:48.875737+00:00,-109.01
2018-12-24 13:39:48.876831+00:00,-0.03
2018-12-24 13:39:48.886198+00:00,-0.03
2018-12-24 13:39:48.886212+00:00,-0.04
2018-12-24 13:39:48.906689+00:00,-0.03
2018-12-24 13:39:48.906789+00:00,-0.02
2018-12-24 13:39:49.160767+00:00,-0.03
2018-12-24 13:39:49.315824+00:00,-0.02
2018-12-24 13:39:52.216074+00:00,-0.02
2018-12-24 13:39:52.650134+00:00,-0.02
2018-12-24 13:39:54.535375+00:00,-0.03
2018-12-24 13:40:00.320300+00:00,-0.03
2018-12-24 13:40:00.452708+00:00,-0.03
2018-12-24 13:40:00.511787+00:00,-0.03
2018-12-24 13:40:00.572182+00:00,-0.03
2018-12-24 13:40:00.601291+00:00,-0.03
2018-12-24 13:40:00.638692+00:00,-0.03
2018-12-24 13:40:02.245186+00:00,-0.03
2018-12-24 13:40:02.321401+00:00,-0.03
2018-12-24 13:40:04.381051+00:00,-0.03
2018-12-24 13:40:04.503829+00:00,-0.03
2018-12-24 13:40:04.508134+00:00,-0.03
2018-12-24 13:40:04.519207+00:00,-0.03
2018-12-24 13:40:10.242996+00:00,-0.03
2018-12-24 13:40:10.459475+00:00,-0.03
2018-12-24 13:40:11.908371+00:00,-0.03
2018-12-24 13:40:12.027938+00:00,-0.03
2018-12-24 13:40:12.478864+00:00,-0.03
2018-12-24 13:40:12.579025+00:00,-0.03
2018-12-24 13:40:12.820099+00:00,-0.03
2018-12-24 13:40:12.958308+00:00,-0.03
2018-12-24 13:40:13.320006+00:00,-0.03
2018-12-24 13:40:13.374618+00:00,-0.03
2018-12-24 13:40:13.484789+00:00,-0.03
2018-12-24 13:40:15.029889+00:00,-0.03
2018-12-24 13:40:15.107995+00:00,-0.03
2018-12-24 13:41:01.686743+00:00,-0.02
2018-12-24 13:41:01.689343+00:00,-109
2018-12-24 13:41:01.690662+00:00,-0.04
2018-12-24 13:41:01.694760+00:00,-0.03
2018-12-24 13:41:01.750706+00:00,-0.03
2018-12-24 13:41:02.054543+00:00,-0.03
2018-12-24 13:41:02.223563+00:00,-0.03
2018-12-24 13:41:02.311259+00:00,-0.03
2018-12-24 13:41:03.223189+00:00,-0.03
2018-12-24 13:41:03.963097+00:00,-0.03
2018-12-24 13:41:03.986926+00:00,-0.03
2018-12-24 13:41:04.087128+00:00,-0.03
2018-12-24 13:41:04.088929+00:00,-0.03
2018-12-24 13:41:04.096427+00:00,-0.03
2018-12-24 13:41:04.120192+00:00,-0.03
2018-12-24 13:41:04.222873+00:00,-0.03
2018-12-24 13:41:04.525833+00:00,-0.03
2018-12-24 13:41:04.529825+00:00,-0.04
2018-12-24 13:41:04.547268+00:00,-0.03
2018-12-24 13:41:06.693947+00:00,-0.04
2018-12-24 13:41:12.229812+00:00,-109
2018-12-24 13:41:12.231060+00:00,-0.05
2018-12-24 13:41:37.331093+00:00,-0.06
2018-12-24 13:41:37.343944+00:00,-0.05
2018-12-24 13:41:37.346986+00:00,-0.06
2018-12-24 13:41:37.351125+00:00,-0.05
2018-12-24 13:41:37.386547+00:00,-0.05
2018-12-24 13:41:37.400307+00:00,-0.05
2018-12-24 13:41:37.616346+00:00,-0.05
2018-12-24 13:41:37.638510+00:00,-0.05
2018-12-24 13:41:41.649812+00:00,-0.03
2018-12-24 13:41:41.715260+00:00,-0.03
2018-12-24 13:41:41.715302+00:00,-0.04
2018-12-24 13:41:42.090733+00:00,-0.04
2018-12-24 13:41:42.130110+00:00,-0.04
2018-12-24 13:41:42.290711+00:00,-0.04
2018-12-24 13:41:42.331836+00:00,-0.04
2018-12-24 13:41:45.120980+00:00,-0.02
2018-12-24 13:41:45.137418+00:00,-0.02
2018-12-24 13:41:45.137491+00:00,108.99
2018-12-24 13:41:45.138843+00:00,-0.03
2018-12-24 13:41:45.145698+00:00,-0.02
2018-12-24 13:41:45.148307+00:00,-0.03
2018-12-24 13:41:45.149455+00:00,-0.02
2018-12-24 13:41:45.180361+00:00,-0.03
2018-12-24 13:41:45.289831+00:00,-0.03
2018-12-24 13:41:45.291176+00:00,-0.03
2018-12-24 13:41:45.383199+00:00,-0.03
2018-12-24 13:41:45.420431+00:00,-0.05
2018-12-24 13:41:45.421808+00:00,-0.05
2018-12-24 13:41:47.751271+00:00,-0.04
2018-12-24 13:41:51.725780+00:00,-0.05
2018-12-24 13:41:51.854275+00:00,-0.04
2018-12-24 13:41:54.333287+00:00,-0.05
2018-12-24 13:41:54.334646+00:00,-0.04
2018-12-24 13:41:57.479670+00:00,-0.05
2018-12-24 13:41:59.039740+00:00,-0.04
2018-12-24 13:42:03.670167+00:00,-0.04
2018-12-24 13:42:03.670255+00:00,109
2018-12-24 13:42:03.671542+00:00,-0.05
2018-12-24 13:42:03.671727+00:00,-0.05
2018-12-24 13:42:03.676102+00:00,-0.04
2018-12-24 13:42:03.721021+00:00,-0.05
2018-12-24 13:42:03.741196+00:00,-0.04
2018-12-24 13:42:03.756103+00:00,-0.05
2018-12-24 13:42:03.757491+00:00,-0.04
2018-12-24 13:42:23.328709+00:00,-0.05
2018-12-24 13:42:28.763921+00:00,-0.04
2018-12-24 13:42:29.649680+00:00,-0.05
2018-12-24 13:42:30.348243+00:00,-0.04
2018-12-24 13:42:30.711189+00:00,-0.05
2018-12-24 13:42:30.720913+00:00,-0.04
2018-12-24 13:42:34.420400+00:00,-0.02
2018-12-24 13:42:34.429817+00:00,-0.03
2018-12-24 13:42:34.941916+00:00,-0.03
2018-12-24 13:42:34.977196+00:00,-0.03
2018-12-24 13:42:40.880540+00:00,-109.03
2018-12-24 13:42:40.881661+00:00,-0.04
2018-12-24 13:42:41.769707+00:00,-0.03
2018-12-24 13:42:50.252273+00:00,-0.03
2018-12-24 13:42:50.252332+00:00,-0.05
2018-12-24 13:42:50.253418+00:00,-0.04
2018-12-24 13:42:50.253532+00:00,-0.04
2018-12-24 13:42:50.259696+00:00,-0.03
2018-12-24 13:43:07.360258+00:00,-0.03
2018-12-24 13:43:07.367853+00:00,-0.03
2018-12-24 13:43:20.042997+00:00,-0.04
2018-12-24 13:43:20.043011+00:00,-0.03
2018-12-24 13:43:20.049452+00:00,-0.03
2018-12-24 13:43:20.050772+00:00,-109.03
2018-12-24 13:43:20.051950+00:00,-0.04
2018-12-24 13:43:23.918039+00:00,-0.03
2018-12-24 13:43:24.006807+00:00,-0.03
2018-12-24 13:43:24.306792+00:00,-0.03
2018-12-24 13:43:24.306847+00:00,-0.02
2018-12-24 13:43:24.375895+00:00,-0.03
2018-12-24 13:43:24.446215+00:00,-0.04
2018-12-24 13:43:24.446383+00:00,-0.03
2018-12-24 13:43:39.323570+00:00,-0.03
2018-12-24 13:43:39.385103+00:00,-0.03
2018-12-24 13:43:39.396742+00:00,-0.03
2018-12-24 13:43:47.960181+00:00,-109.02
2018-12-24 13:43:47.961511+00:00,-0.04
2018-12-24 13:43:48.038503+00:00,-0.03
2018-12-24 13:43:54.490592+00:00,-0.02
2018-12-24 13:43:54.702189+00:00,-0.03
2018-12-24 13:43:56.578331+00:00,-0.02
2018-12-24 13:44:00.785271+00:00,-0.03
2018-12-24 13:44:02.392941+00:00,-0.03
2018-12-24 13:44:02.478922+00:00,108.99
2018-12-24 13:44:02.479042+00:00,-0.04
2018-12-24 13:44:02.480137+00:00,-0.04
2018-12-24 13:44:02.635259+00:00,-0.03
2018-12-24 13:44:06.571992+00:00,-0.04
2018-12-24 13:44:10.814622+00:00,-0.03
2018-12-24 13:44:11.178304+00:00,-0.04
2018-12-24 13:44:11.186449+00:00,-0.03
2018-12-24 13:44:11.367373+00:00,-0.04
2018-12-24 13:44:11.369746+00:00,-0.03
2018-12-24 13:44:11.495900+00:00,-0.03
2018-12-24 13:44:11.495941+00:00,-0.03
2018-12-24 13:44:11.499716+00:00,109
2018-12-24 13:44:11.499768+00:00,-0.04
2018-12-24 13:44:11.500933+00:00,-0.04
2018-12-24 13:44:11.522851+00:00,-0.03
2018-12-24 13:44:13.850896+00:00,-0.03
2018-12-24 13:44:13.882233+00:00,-0.03
2018-12-24 13:44:13.936650+00:00,-0.03
2018-12-24 13:44:13.941824+00:00,-0.03
2018-12-24 13:44:13.944551+00:00,-0.03
2018-12-24 13:44:13.970383+00:00,-0.04
2018-12-24 13:44:13.998073+00:00,-0.03
2018-12-24 13:44:14.025818+00:00,-0.03
2018-12-24 13:44:14.061046+00:00,-0.03
2018-12-24 13:44:14.086591+00:00,-0.03
2018-12-24 13:44:14.132663+00:00,-0.03
2018-12-24 13:44:14.166030+00:00,-0.03
2018-12-24 13:44:14.190766+00:00,-0.03
2018-12-24 13:44:17.512402+00:00,-0.03
2018-12-24 13:44:23.232203+00:00,-0.03
2018-12-24 13:44:23.237881+00:00,-0.03
2018-12-24 13:44:23.241866+00:00,-0.03
2018-12-24 13:44:23.248576+00:00,-0.03
2018-12-24 13:44:23.293947+00:00,-0.03
2018-12-24 13:44:25.233952+00:00,-0.03
2018-12-24 13:44:25.235081+00:00,-0.03
2018-12-24 13:44:28.310589+00:00,-0.02
2018-12-24 13:44:28.370806+00:00,-0.02
2018-12-24 13:44:28.384763+00:00,-0.03
2018-12-24 13:44:28.410653+00:00,-0.02
2018-12-24 13:44:28.410724+00:00,-0.03
2018-12-24 13:44:28.421155+00:00,-0.03
2018-12-24 13:44:28.435768+00:00,-0.03
2018-12-24 13:44:28.454960+00:00,-0.03
2018-12-24 13:44:28.455000+00:00,-0.04
2018-12-24 13:44:28.475378+00:00,-0.03
2018-12-24 13:44:28.508415+00:00,-0.03
2018-12-24 13:44:28.528926+00:00,-0.03
2018-12-24 13:44:28.621274+00:00,-0.03
2018-12-24 13:44:28.621349+00:00,-0.02
2018-12-24 13:44:28.636198+00:00,-0.03
2018-12-24 13:44:28.746819+00:00,-0.04
2018-12-24 13:44:28.785593+00:00,-0.03
2018-12-24 13:44:28.792102+00:00,-0.04
2018-12-24 13:44:28.845891+00:00,-0.03
2018-12-24 13:44:30.099734+00:00,-0.04
2018-12-24 13:44:30.100891+00:00,-0.03
2018-12-24 13:44:31.033918+00:00,-0.04
2018-12-24 13:44:31.080194+00:00,-0.03
2018-12-24 13:44:31.095279+00:00,-0.04
2018-12-24 13:44:31.109875+00:00,-0.03
2018-12-24 13:44:31.625971+00:00,-0.03
2018-12-24 13:44:31.643030+00:00,-0.03
2018-12-24 13:44:40.220797+00:00,-0.03
2018-12-24 13:44:40.225654+00:00,-0.03
2018-12-24 13:44:40.234261+00:00,-0.03
2018-12-24 13:44:40.236901+00:00,-0.03
2018-12-24 13:44:40.251886+00:00,-0.03
2018-12-24 13:44:40.278719+00:00,-0.03
2018-12-24 13:44:40.293623+00:00,-0.03
2018-12-24 13:44:40.793820+00:00,-0.02
2018-12-24 13:44:41.604161+00:00,-0.03
2018-12-24 13:44:45.056345+00:00,-0.02
2018-12-24 13:44:45.181052+00:00,-0.03
2018-12-24 13:44:45.551513+00:00,-0.02
2018-12-24 13:44:45.836812+00:00,-0.03
2018-12-24 13:44:46.630187+00:00,-0.03
2018-12-24 13:44:56.909432+00:00,-0.03
2018-12-24 13:44:56.925946+00:00,-0.03
2018-12-24 13:44:56.955876+00:00,-109.03
2018-12-24 13:44:56.957006+00:00,-0.04
2018-12-24 13:44:56.965616+00:00,-0.03
2018-12-24 13:44:57.107561+00:00,-0.04
2018-12-24 13:44:57.128867+00:00,-0.03
2018-12-24 13:44:57.186446+00:00,-0.03
2018-12-24 13:44:57.190474+00:00,-0.04
2018-12-24 13:44:57.202674+00:00,-0.04
2018-12-24 13:44:57.212383+00:00,-0.03
2018-12-24 13:45:20.983726+00:00,-0.04
2018-12-24 13:45:20.985555+00:00,-0.03
2018-12-24 13:45:39.629514+00:00,-0.04
2018-12-24 13:45:39.629661+00:00,-0.03
2018-12-24 13:45:39.709574+00:00,-0.03
2018-12-24 13:45:41.593829+00:00,-0.03
2018-12-24 13:45:41.601714+00:00,-0.02
2018-12-24 13:45:41.721243+00:00,-0.03
2018-12-24 13:45:41.725862+00:00,-0.02
2018-12-24 13:45:41.786184+00:00,-0.03
2018-12-24 13:45:41.786369+00:00,-0.04
2018-12-24 13:45:41.806398+00:00,-0.03
2018-12-24 13:45:42.498162+00:00,-0.02
2018-12-24 13:45:45.790220+00:00,-0.03
2018-12-24 13:45:46.833616+00:00,-0.03
2018-12-24 13:45:46.836644+00:00,-0.03
2018-12-24 13:45:49.239779+00:00,-0.02
2018-12-24 13:45:49.551730+00:00,-0.02
2018-12-24 13:45:49.560594+00:00,-0.02
2018-12-24 13:45:49.561480+00:00,-0.03
2018-12-24 13:45:49.616227+00:00,-0.02
2018-12-24 13:45:49.965292+00:00,-0.03
2018-12-24 13:45:50.057262+00:00,-0.02
2018-12-24 13:45:53.567478+00:00,-0.03
2018-12-24 13:45:53.612338+00:00,-0.03
2018-12-24 13:45:53.627892+00:00,-0.03
2018-12-24 13:45:53.705323+00:00,-0.03
2018-12-24 13:46:10.907389+00:00,-0.03
2018-12-24 13:46:10.908542+00:00,-0.03
2018-12-24 13:46:10.913053+00:00,-0.03
2018-12-24 13:46:11.018459+00:00,-0.02
2018-12-24 13:46:11.081011+00:00,-0.03
2018-12-24 13:46:11.218337+00:00,-0.02
2018-12-24 13:46:11.350893+00:00,-0.03
2018-12-24 13:46:11.518761+00:00,-0.04
2018-12-24 13:46:12.333779+00:00,-0.03
2018-12-24 13:46:17.183637+00:00,-0.02
2018-12-24 13:46:19.970263+00:00,-0.03
2018-12-24 13:46:20.193313+00:00,-0.04
2018-12-24 13:46:20.241422+00:00,-0.03
2018-12-24 13:46:20.341560+00:00,-0.04
2018-12-24 13:46:20.341667+00:00,-0.03
2018-12-24 13:46:21.165168+00:00,-0.02
2018-12-24 13:46:22.165807+00:00,-0.03
2018-12-24 13:46:22.611187+00:00,-0.04
2018-12-24 13:46:22.611283+00:00,-0.03
2018-12-24 13:46:23.243528+00:00,-0.03
2018-12-24 13:46:25.728708+00:00,-0.03
2018-12-24 13:46:25.729930+00:00,-0.03
2018-12-24 13:46:25.744280+00:00,-0.03
2018-12-24 13:46:26.049150+00:00,-0.04
2018-12-24 13:46:26.078882+00:00,-0.03
2018-12-24 13:46:28.238181+00:00,-0.02
2018-12-24 13:46:28.241602+00:00,-109.01
2018-12-24 13:46:28.242776+00:00,-0.03
2018-12-24 13:46:28.248201+00:00,-0.03
2018-12-24 13:46:28.314107+00:00,-0.02
2018-12-24 13:46:28.319933+00:00,-0.02
2018-12-24 13:46:28.335603+00:00,-0.02
2018-12-24 13:46:28.396168+00:00,-0.02
2018-12-24 13:46:28.415241+00:00,-0.03
2018-12-24 13:46:28.435854+00:00,-0.02
2018-12-24 13:46:28.586984+00:00,-0.03
2018-12-24 13:46:34.240674+00:00,-0.02
2018-12-24 13:46:34.248783+00:00,-0.02
2018-12-24 13:46:34.329716+00:00,-0.02
2018-12-24 13:46:34.346022+00:00,-0.03
2018-12-24 13:46:39.350762+00:00,-0.03
2018-12-24 13:46:39.351774+00:00,-0.03
2018-12-24 13:46:55.810064+00:00,-0.02
2018-12-24 13:46:55.837212+00:00,-0.03
2018-12-24 13:46:55.890803+00:00,-109.01
2018-12-24 13:46:55.890916+00:00,-109
2018-12-24 13:46:55.892068+00:00,-0.03
2018-12-24 13:46:55.990426+00:00,-0.03
2018-12-24 13:46:55.991527+00:00,-0.03
2018-12-24 13:46:56.218856+00:00,-0.03
2018-12-24 13:46:56.344573+00:00,-0.03
2018-12-24 13:46:56.499487+00:00,-0.03
2018-12-24 13:46:56.512074+00:00,-0.04
2018-12-24 13:46:56.530321+00:00,-0.03
2018-12-24 13:46:56.531859+00:00,-0.04
2018-12-24 13:46:56.543970+00:00,-0.03
2018-12-24 13:46:56.575935+00:00,-0.03
2018-12-24 13:46:56.596365+00:00,-0.03
2018-12-24 13:46:56.605347+00:00,-0.03
2018-12-24 13:46:56.606865+00:00,-0.03
2018-12-24 13:46:56.614893+00:00,-0.03
2018-12-24 13:46:56.624082+00:00,-0.03
2018-12-24 13:46:57.605533+00:00,-0.02
2018-12-24 13:46:57.617396+00:00,-0.02
2018-12-24 13:46:57.617420+00:00,-0.03
2018-12-24 13:47:19.813930+00:00,-0.04
2018-12-24 13:47:19.849418+00:00,-0.03
2018-12-24 13:47:46.155379+00:00,-0.03
2018-12-24 13:47:46.202719+00:00,-0.03
2018-12-24 13:48:03.167740+00:00,-0.03
2018-12-24 13:48:03.167799+00:00,108.98
2018-12-24 13:48:03.168923+00:00,-0.05
2018-12-24 13:48:03.176931+00:00,-0.04
2018-12-24 13:48:35.539337+00:00,-0.03
2018-12-24 13:48:36.456047+00:00,-0.03
2018-12-24 13:48:36.457263+00:00,-0.03
2018-12-24 13:48:36.466122+00:00,-0.03
2018-12-24 13:48:36.467244+00:00,-0.03
2018-12-24 13:48:51.789944+00:00,-0.03
2018-12-24 13:48:52.185882+00:00,-0.03
2018-12-24 13:48:53.090631+00:00,-0.03
2018-12-24 13:48:53.120724+00:00,-0.02
2018-12-24 13:48:53.306411+00:00,-0.03
2018-12-24 13:48:59.364164+00:00,-0.04
2018-12-24 13:48:59.401632+00:00,-0.03
2018-12-24 13:49:00.813031+00:00,-0.02
2018-12-24 13:49:01.753154+00:00,-0.03
2018-12-24 13:49:01.972848+00:00,-0.02
2018-12-24 13:49:01.980855+00:00,-0.03
2018-12-24 13:49:05.040752+00:00,-0.02
2018-12-24 13:49:18.043989+00:00,-0.02
2018-12-24 13:49:18.045387+00:00,-0.03
2018-12-24 13:49:18.791262+00:00,-0.03
2018-12-24 13:49:18.802173+00:00,-0.03
2018-12-24 13:49:18.810279+00:00,-0.03
2018-12-24 13:49:18.811293+00:00,-0.03
2018-12-24 13:49:25.149027+00:00,-0.02
2018-12-24 13:49:25.153611+00:00,-0.02
2018-12-24 13:49:25.154840+00:00,-0.02
2018-12-24 13:49:25.157328+00:00,-0.03
2018-12-24 13:49:25.205399+00:00,-0.03
2018-12-24 13:49:25.211980+00:00,-0.02
2018-12-24 13:49:25.410785+00:00,-0.03
2018-12-24 13:49:26.926208+00:00,-0.02
2018-12-24 13:49:26.997519+00:00,-0.03
2018-12-24 13:49:27.170994+00:00,-0.02
2018-12-24 13:49:27.430359+00:00,-0.03
2018-12-24 13:49:30.122345+00:00,-0.02
2018-12-24 13:49:30.123249+00:00,-0.02
2018-12-24 13:49:30.126538+00:00,-0.03
2018-12-24 13:49:30.128957+00:00,-0.02
2018-12-24 13:49:30.133507+00:00,-0.02
2018-12-24 13:49:30.185349+00:00,-0.02
2018-12-24 13:49:30.211195+00:00,-0.02
2018-12-24 13:49:30.290672+00:00,-0.03
2018-12-24 13:49:30.306844+00:00,-0.04
2018-12-24 13:49:30.711354+00:00,-0.03
2018-12-24 13:49:31.244471+00:00,-0.02
2018-12-24 13:49:32.272228+00:00,-0.03
2018-12-24 13:49:35.138175+00:00,-0.02
2018-12-24 13:49:35.218166+00:00,-0.03
2018-12-24 13:49:35.363766+00:00,-0.03
2018-12-24 13:49:35.496183+00:00,-0.03
2018-12-24 13:49:35.971323+00:00,-0.03
2018-12-24 13:50:01.488089+00:00,-0.03
2018-12-24 13:50:01.504671+00:00,-0.03
2018-12-24 13:50:01.771596+00:00,-0.03
2018-12-24 13:50:01.772703+00:00,-0.03
2018-12-24 13:50:03.331139+00:00,-0.03
2018-12-24 13:50:03.398582+00:00,-0.02
2018-12-24 13:50:03.463602+00:00,-0.03
2018-12-24 13:50:04.959298+00:00,-0.04
2018-12-24 13:50:04.961700+00:00,-0.03
2018-12-24 13:50:04.963772+00:00,-0.02
2018-12-24 13:50:04.968344+00:00,-0.03
2018-12-24 13:50:05.131297+00:00,-0.04
2018-12-24 13:50:05.131347+00:00,-0.03
2018-12-24 13:50:05.590319+00:00,-0.03
2018-12-24 13:50:10.767422+00:00,-0.03
2018-12-24 13:50:10.768661+00:00,-0.03
2018-12-24 13:50:10.851323+00:00,-0.03
2018-12-24 13:50:11.175457+00:00,-0.03
2018-12-24 13:50:11.179734+00:00,-0.03
2018-12-24 13:50:11.210340+00:00,-0.03
2018-12-24 13:50:49.228620+00:00,-0.03
2018-12-24 13:50:49.229826+00:00,-0.03
2018-12-24 13:50:49.238563+00:00,-0.03
2018-12-24 13:50:49.291043+00:00,-0.04
2018-12-24 13:50:49.301977+00:00,-0.03
2018-12-24 13:50:56.310123+00:00,109
2018-12-24 13:50:56.311374+00:00,-0.05
2018-12-24 13:50:56.328816+00:00,-0.04
2018-12-24 13:50:56.342883+00:00,-0.05
2018-12-24 13:50:56.727989+00:00,-0.03
2018-12-24 13:50:56.760539+00:00,-0.03
2018-12-24 13:50:56.814123+00:00,-0.03
2018-12-24 13:50:56.815237+00:00,-0.03
2018-12-24 13:50:57.360868+00:00,-0.03
2018-12-24 13:50:57.410898+00:00,-0.03
2018-12-24 13:50:57.415325+00:00,-0.03
2018-12-24 13:50:57.437738+00:00,-0.03
2018-12-24 13:50:57.478081+00:00,-0.03
2018-12-24 13:50:57.478111+00:00,-0.05
2018-12-24 13:50:57.479283+00:00,-0.04
2018-12-24 13:50:57.557944+00:00,-0.03
2018-12-24 13:50:57.559334+00:00,-0.03
2018-12-24 13:50:57.564164+00:00,-0.03
2018-12-24 13:50:57.583611+00:00,-0.03
2018-12-24 13:50:57.583632+00:00,-0.04
2018-12-24 13:50:57.606116+00:00,-0.03
2018-12-24 13:50:59.502105+00:00,-0.02
2018-12-24 13:51:00.685979+00:00,-0.03
2018-12-24 13:51:00.856008+00:00,-0.03
2018-12-24 13:51:00.857282+00:00,-0.03
2018-12-24 13:51:00.861819+00:00,-0.03
2018-12-24 13:51:00.866759+00:00,-0.03
2018-12-24 13:51:00.895816+00:00,-0.03
2018-12-24 13:51:00.915876+00:00,-0.03
2018-12-24 13:51:01.127147+00:00,-0.03
2018-12-24 13:51:01.127242+00:00,109.01
2018-12-24 13:51:01.128439+00:00,-0.04
2018-12-24 13:51:01.128543+00:00,-0.04
2018-12-24 13:51:01.131905+00:00,-0.03
2018-12-24 13:51:01.139762+00:00,-0.03
2018-12-24 13:51:01.144740+00:00,-0.03
2018-12-24 13:51:01.150877+00:00,-0.04
2018-12-24 13:51:01.167878+00:00,-0.03
2018-12-24 13:51:01.205433+00:00,-0.02
2018-12-24 13:51:01.501817+00:00,-0.03
2018-12-24 13:51:01.527119+00:00,-0.02
2018-12-24 13:51:01.540304+00:00,-0.03
2018-12-24 13:51:01.575101+00:00,-0.02
2018-12-24 13:51:01.580447+00:00,-0.03
2018-12-24 13:51:01.758515+00:00,-0.02
2018-12-24 13:51:01.815298+00:00,-0.03
2018-12-24 13:51:01.840951+00:00,-0.02
2018-12-24 13:51:02.025779+00:00,-0.03
2018-12-24 13:51:02.047524+00:00,-0.02
2018-12-24 13:51:02.100852+00:00,-0.03
2018-12-24 13:51:02.134217+00:00,-0.02
2018-12-24 13:51:02.240225+00:00,-0.03
2018-12-24 13:51:02.261437+00:00,-0.02
2018-12-24 13:51:06.600458+00:00,-0.03
2018-12-24 13:51:07.164987+00:00,-0.03
2018-12-24 13:51:07.164989+00:00,109.02
2018-12-24 13:51:07.166344+00:00,-0.05
2018-12-24 13:51:07.664218+00:00,-0.03
2018-12-24 13:51:07.697652+00:00,-0.03
2018-12-24 13:51:07.705800+00:00,-0.04
2018-12-24 13:51:07.707005+00:00,-0.04
2018-12-24 13:51:07.760875+00:00,-0.03
2018-12-24 13:51:07.764722+00:00,-0.04
2018-12-24 13:51:07.766114+00:00,-0.03
2018-12-24 13:51:07.801365+00:00,-0.03
2018-12-24 13:51:07.831153+00:00,-0.04
2018-12-24 13:51:07.851903+00:00,-0.03
2018-12-24 13:51:07.885997+00:00,-0.04
2018-12-24 13:51:07.901718+00:00,-0.03
2018-12-24 13:51:07.909813+00:00,-0.02
2018-12-24 13:51:07.970905+00:00,-0.03
2018-12-24 13:51:07.975956+00:00,-0.02
2018-12-24 13:51:08.502770+00:00,-0.03
2018-12-24 13:51:12.406477+00:00,-0.02
2018-12-24 13:51:13.716375+00:00,-0.02
2018-12-24 13:51:13.721767+00:00,-0.03
2018-12-24 13:51:13.852640+00:00,-0.03
2018-12-24 13:51:13.852767+00:00,-0.04
2018-12-24 13:51:13.865997+00:00,-0.03
2018-12-24 13:51:13.872368+00:00,-0.03
2018-12-24 13:51:13.919072+00:00,-0.03
2018-12-24 13:51:14.611644+00:00,-0.04
2018-12-24 13:51:15.414776+00:00,-0.03
2018-12-24 13:51:17.452652+00:00,-0.02
2018-12-24 13:51:17.495892+00:00,-0.03
2018-12-24 13:51:17.573441+00:00,-0.04
2018-12-24 13:51:18.143488+00:00,-0.03
2018-12-24 13:51:18.220834+00:00,-0.04
2018-12-24 13:51:20.560719+00:00,-0.03
2018-12-24 13:51:20.816425+00:00,-0.04
2018-12-24 13:51:20.880205+00:00,-0.03
2018-12-24 13:51:23.847371+00:00,-0.03
2018-12-24 13:51:23.916171+00:00,-0.03
2018-12-24 13:51:23.916249+00:00,-0.04
2018-12-24 13:51:23.943182+00:00,-0.03
2018-12-24 13:51:23.948412+00:00,-0.03
2018-12-24 13:51:23.975174+00:00,-0.03
2018-12-24 13:51:23.975242+00:00,-0.04
2018-12-24 13:51:23.976307+00:00,-0.03
2018-12-24 13:51:23.979775+00:00,-0.03
2018-12-24 13:51:24.028435+00:00,-0.03
2018-12-24 13:51:24.039002+00:00,-0.03
2018-12-24 13:51:24.070693+00:00,-0.03
2018-12-24 13:51:24.070769+00:00,-0.04
2018-12-24 13:51:24.086457+00:00,-0.03
2018-12-24 13:51:24.094256+00:00,-0.03
2018-12-24 13:51:24.241756+00:00,-0.03
2018-12-24 13:51:24.719522+00:00,-0.03
2018-12-24 13:51:25.630970+00:00,-0.03
2018-12-24 13:51:25.690818+00:00,-0.04
2018-12-24 13:51:25.715198+00:00,-0.03
2018-12-24 13:51:26.262603+00:00,-0.03
2018-12-24 13:51:27.181309+00:00,-0.03
2018-12-24 13:51:39.611417+00:00,-0.03
2018-12-24 13:51:40.059734+00:00,-0.03
2018-12-24 13:51:41.123578+00:00,-0.02
2018-12-24 13:51:41.235916+00:00,-0.03
2018-12-24 13:51:41.835300+00:00,-0.02
2018-12-24 13:51:42.950268+00:00,-0.03
2018-12-24 13:52:00.429541+00:00,-0.02
2018-12-24 13:52:00.454013+00:00,-0.03
2018-12-24 13:52:00.500360+00:00,-0.04
2018-12-24 13:52:00.504109+00:00,-0.03
